time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.38401e+06,1.38401e+06,1.38401e+06,3787.84,3787.84,3787.84,3695.43,3695.43,3695.43,2.44988e+06,2.44988e+06,2.44988e+06,2.34121e+06,2.34121e+06,2.34121e+06,8689.29,8689.29,8689.29,8650.52,8650.52,8650.52,1.20509e+08,1.20509e+08,1.20509e+08,0,0,0,0,0,0
1,1.38768e+06,1.38768e+06,1.38768e+06,3823.51,3823.51,3823.51,3731.1,3731.1,3731.1,2.44988e+06,2.44988e+06,2.44988e+06,2.34123e+06,2.34123e+06,2.34123e+06,8716.37,8716.37,8716.37,8679.3,8679.3,8679.3,1.20505e+08,1.20505e+08,1.20505e+08,16.214,16.214,16.214,13.7714,13.7714,13.7714
2,1.39118e+06,1.39118e+06,1.39118e+06,3857.76,3857.76,3857.76,3765.19,3765.19,3765.19,2.44991e+06,2.44991e+06,2.44991e+06,2.34128e+06,2.34128e+06,2.34128e+06,8771.63,8771.63,8771.63,8735.79,8735.79,8735.79,1.2051e+08,1.2051e+08,1.2051e+08,16.3129,16.3129,16.3129,13.8578,13.8578,13.8578
3,1.39447e+06,1.39447e+06,1.39447e+06,3899.12,3899.12,3899.12,3806.11,3806.11,3806.11,2.44997e+06,2.44997e+06,2.44997e+06,2.34136e+06,2.34136e+06,2.34136e+06,8845.56,8845.56,8845.56,8810.61,8810.61,8810.61,1.20515e+08,1.20515e+08,1.20515e+08,16.4457,16.4457,16.4457,13.9727,13.9727,13.9727
4,1.39751e+06,1.39751e+06,1.39751e+06,3947.88,3947.88,3947.88,3854.15,3854.15,3854.15,2.45004e+06,2.45004e+06,2.45004e+06,2.34145e+06,2.34145e+06,2.34145e+06,8937.44,8937.44,8937.44,8903.05,8903.05,8903.05,1.2052e+08,1.2052e+08,1.2052e+08,16.6116,16.6116,16.6116,14.1153,14.1153,14.1153
5,1.40027e+06,1.40027e+06,1.40027e+06,4003.8,4003.8,4003.8,3909.06,3909.06,3909.06,2.45012e+06,2.45012e+06,2.45012e+06,2.34156e+06,2.34156e+06,2.34156e+06,9046.78,9046.78,9046.78,9012.64,9012.64,9012.64,1.20525e+08,1.20525e+08,1.20525e+08,16.81,16.81,16.81,14.285,14.285,14.285
6,1.40271e+06,1.40271e+06,1.40271e+06,4066.53,4066.53,4066.53,3970.52,3970.52,3970.52,2.45023e+06,2.45023e+06,2.45023e+06,2.34169e+06,2.34169e+06,2.34169e+06,9173.01,9173.01,9173.01,9138.8,9138.8,9138.8,1.20531e+08,1.20531e+08,1.20531e+08,17.0398,17.0398,17.0398,14.481,14.481,14.481
7,1.4048e+06,1.4048e+06,1.4048e+06,4135.64,4135.64,4135.64,4038.1,4038.1,4038.1,2.45035e+06,2.45035e+06,2.45035e+06,2.34184e+06,2.34184e+06,2.34184e+06,9315.34,9315.34,9315.34,9280.75,9280.75,9280.75,1.20537e+08,1.20537e+08,1.20537e+08,17.2995,17.2995,17.2995,14.7021,14.7021,14.7021
8,1.40652e+06,1.40652e+06,1.40652e+06,4210.6,4210.6,4210.6,4111.28,4111.28,4111.28,2.4505e+06,2.4505e+06,2.4505e+06,2.34201e+06,2.34201e+06,2.34201e+06,9472.8,9472.8,9472.8,9437.52,9437.52,9437.52,1.20543e+08,1.20543e+08,1.20543e+08,17.5874,17.5874,17.5874,14.9468,14.9468,14.9468
9,1.40783e+06,1.40783e+06,1.40783e+06,4290.76,4290.76,4290.76,4189.44,4189.44,4189.44,2.45065e+06,2.45065e+06,2.45065e+06,2.34219e+06,2.34219e+06,2.34219e+06,9644.17,9644.17,9644.17,9607.93,9607.93,9607.93,1.2055e+08,1.2055e+08,1.2055e+08,17.9013,17.9013,17.9013,15.2132,15.2132,15.2132
