index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
407,6.90513,6.10497,3.47417,0.616745,0.309881,0,0,2.72806,2.74147,5.22616,0.0914436,0.855447,0.505368,0.613251,-1.70148,1.10066,0.502189,0.266173,0.00057518,-5126.24
