index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
366,2.24025,5.0185,8.99999,2.15709,1.10306,0,0,24.7712,29.9685,1.71914,0.0112207,0.601796,0.199183,0.465172,-3.47485,0.786138,0.101833,0.0753782,0.0321148,-3968.47
