index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,5.84182e+06,1.90108,54508.1,4168.28,1.0117e+08,11.7638,3202.74,1.96343e+07,0,0,0,0
0,1,5.84482e+06,1.92415,55346.8,4168.55,1.01174e+08,11.8641,3115.62,1.96269e+07,0.0112309,63.1944,0,63.1944
0,2,5.84756e+06,1.93425,56101.8,4168.81,1.01178e+08,11.9188,3149.44,1.96281e+07,0.0113051,64.033,0.0374554,64.033
0,3,5.85002e+06,1.93988,56880.9,4169.02,1.01182e+08,11.9487,3192.8,1.96293e+07,0.0113447,64.9094,0.0212135,64.9094
0,4,5.85219e+06,1.94344,57692.5,4169.17,1.01187e+08,11.9665,3238.26,1.96305e+07,0.0113673,65.8231,0.0560869,65.8231
0,5,5.85405e+06,1.9459,58536.8,4169.27,1.01191e+08,11.9782,3285.58,1.96317e+07,0.0113815,66.7744,0,66.7744
0,6,5.85561e+06,1.94775,59413.2,4169.3,1.01196e+08,11.9867,3334.73,1.9633e+07,0.0113914,67.763,0.0827825,67.763
0,7,5.85684e+06,1.9492,60321.3,4169.27,1.01202e+08,11.9935,3385.65,1.96342e+07,0.0113989,68.7883,0.0464818,68.7883
0,8,5.85775e+06,1.95035,61259.9,4169.16,1.01207e+08,11.9992,3438.31,1.96354e+07,0.0114051,69.8493,0.0900823,69.8493
0,9,5.85832e+06,1.95125,62227.6,4168.97,1.01213e+08,12.004,3492.62,1.96367e+07,0.0114102,70.9447,0.0977752,70.9447
0,10,5.85853e+06,1.9519,63222.8,4168.71,1.01219e+08,12.008,3548.49,1.96379e+07,0.0114144,72.0727,0.0973124,72.0727
