index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
189,2.23972,4.5943,4.41947,1.74677,1.58183,0,0,18.7221,19.6569,2.2801,0.19403,0.936015,0.356096,0.45276,-2.15205,-2.06186,0.0902341,0.0733272,0.0780555,-20604.6
