index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.08068e+06,4270.64,4343.95,8.96495e+06,9.16371e+06,4594.07,4590.77,1.06481e+08,0,0,0,0
0,1,2.084e+06,4360.2,4436.23,8.96522e+06,9.16402e+06,4672.41,4669.74,1.06477e+08,7.06368,11.1646,9.20966,11.2952
0,2,2.08689e+06,4452.84,4531.02,8.96554e+06,9.16438e+06,4765.49,4763.32,1.06482e+08,7.20343,11.3875,6.54318,12.0366
0,3,2.08934e+06,4552.57,4632.56,8.96591e+06,9.16478e+06,4867.3,4865.16,1.06487e+08,7.35639,11.6301,9.23745,7.08215
0,4,2.0913e+06,4658.9,4740.32,8.96631e+06,9.16523e+06,4976.92,4974.28,1.06492e+08,7.5213,11.8904,11.1437,9.06851
0,5,2.09277e+06,4770.9,4853.31,8.96676e+06,9.16572e+06,5093.44,5089.71,1.06498e+08,7.69688,12.1663,5.30571,14.4615
0,6,2.09372e+06,4887.5,4970.4,8.96726e+06,9.16626e+06,5215.81,5210.39,1.06504e+08,7.88158,12.455,9.19122,13.5678
0,7,2.09413e+06,5007.49,5090.31,8.96781e+06,9.16683e+06,5342.83,5335.06,1.06511e+08,8.07359,12.7539,10.5163,11.7772
0,8,2.094e+06,5129.48,5211.63,8.96841e+06,9.16746e+06,5473.13,5462.35,1.06518e+08,8.27088,13.0595,11.8937,13.2317
0,9,2.09332e+06,5251.94,5332.77,8.96906e+06,9.16812e+06,5605.18,5590.69,1.06526e+08,8.47115,13.3681,8.9906,16.4985
0,10,2.09212e+06,5373.24,5452.07,8.96976e+06,9.16881e+06,5737.29,5718.4,1.06534e+08,8.67188,13.6758,15.3842,12.6678
0,11,2.09039e+06,5491.6,5567.74,8.97052e+06,9.16954e+06,5867.64,5843.66,1.06542e+08,8.87033,13.9782,7.57828,11.9921
0,12,2.08816e+06,5605.22,5677.94,8.97131e+06,9.1703e+06,5994.31,5964.59,1.06551e+08,9.06361,14.2707,5.45011,11.8495
0,13,2.08547e+06,5712.22,5780.85,8.97216e+06,9.17109e+06,6115.3,6079.23,1.0656e+08,9.24871,14.5488,13.0162,11.8514
0,14,2.08235e+06,5810.79,5874.67,8.97304e+06,9.17189e+06,6228.63,6185.66,1.0657e+08,9.42261,14.8078,7.6528,12.2688
0,15,2.07885e+06,5899.18,5957.68,8.97397e+06,9.1727e+06,6332.34,6282,1.0658e+08,9.58233,15.0431,7.21391,11.0082
0,16,2.07502e+06,5975.79,6028.37,8.97492e+06,9.17352e+06,6424.57,6366.49,1.06591e+08,9.72502,15.2505,9.30746,19.0576
0,17,2.07093e+06,6039.2,6085.41,8.97591e+06,9.17434e+06,6503.64,6437.57,1.06601e+08,9.8481,15.4261,6.64724,14.8688
0,18,2.06663e+06,6088.26,6127.74,8.97692e+06,9.17515e+06,6568.1,6493.91,1.06612e+08,9.94931,15.5667,8.79314,20.3424
0,19,2.06219e+06,6122.12,6154.61,8.97794e+06,9.17595e+06,6616.77,6534.49,1.06624e+08,10.0268,15.6697,9.30579,17.4209
0,20,2.05769e+06,6140.24,6165.63,8.97897e+06,9.17673e+06,6648.83,6558.6,1.06635e+08,10.0793,15.7333,9.49758,7.35824
0,21,2.0532e+06,6142.46,6160.75,8.98001e+06,9.17748e+06,6663.79,6565.91,1.06646e+08,10.1059,15.7565,6.71467,14.5329
0,22,2.04878e+06,6128.95,6140.28,8.98104e+06,9.1782e+06,6661.57,6556.48,1.06658e+08,10.1064,15.7395,7.97693,12.7284
0,23,2.0445e+06,6100.24,6104.86,8.98207e+06,9.17889e+06,6642.47,6530.71,1.06669e+08,10.0813,15.6829,9.08354,19.1896
0,24,2.04042e+06,6057.17,6055.46,8.98308e+06,9.17954e+06,6607.13,6489.39,1.0668e+08,10.0313,15.5887,9.7415,10.3127
0,25,2.03661e+06,6000.88,5993.3,8.98407e+06,9.18014e+06,6556.55,6433.59,1.06691e+08,9.95802,15.4593,8.03248,20.0465
