time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.22316e+06,2.22316e+06,2.22316e+06,3687.16,3687.16,3687.16,3712.57,3712.57,3712.57,1.02692e+07,1.02692e+07,1.02692e+07,1.03686e+07,1.03686e+07,1.03686e+07,3530.49,3530.49,3530.49,3525.54,3525.54,3525.54,1.03833e+08,1.03833e+08,1.03833e+08,0,0,0,0,0,0
1,2.22561e+06,2.22561e+06,2.22561e+06,3731.93,3731.93,3731.93,3757.21,3757.21,3757.21,1.02696e+07,1.02696e+07,1.02696e+07,1.0369e+07,1.0369e+07,1.0369e+07,3562.3,3562.3,3562.3,3556.55,3556.55,3556.55,1.0383e+08,1.0383e+08,1.0383e+08,8.98256,8.98256,8.98256,9.80309,9.80309,9.80309
2,2.22797e+06,2.22797e+06,2.22797e+06,3745.64,3745.64,3745.64,3770.49,3770.49,3770.49,1.02701e+07,1.02701e+07,1.02701e+07,1.03695e+07,1.03695e+07,1.03695e+07,3572.25,3572.25,3572.25,3565.99,3565.99,3565.99,1.03835e+08,1.03835e+08,1.03835e+08,9.03697,9.03697,9.03697,9.86084,9.86084,9.86084
3,2.23028e+06,2.23028e+06,2.23028e+06,3752.98,3752.98,3752.98,3777.62,3777.62,3777.62,1.02707e+07,1.02707e+07,1.02707e+07,1.037e+07,1.037e+07,1.037e+07,3576.26,3576.26,3576.26,3569.74,3569.74,3569.74,1.0384e+08,1.0384e+08,1.0384e+08,9.05683,9.05683,9.05683,9.88153,9.88153,9.88153
4,2.23256e+06,2.23256e+06,2.23256e+06,3758.92,3758.92,3758.92,3783.43,3783.43,3783.43,1.02712e+07,1.02712e+07,1.02712e+07,1.03706e+07,1.03706e+07,1.03706e+07,3578.98,3578.98,3578.98,3572.31,3572.31,3572.31,1.03846e+08,1.03846e+08,1.03846e+08,9.06881,9.06881,9.06881,9.89408,9.89408,9.89408
5,2.23479e+06,2.23479e+06,2.23479e+06,3764.53,3764.53,3764.53,3788.96,3788.96,3788.96,1.02717e+07,1.02717e+07,1.02717e+07,1.03711e+07,1.03711e+07,1.03711e+07,3581.43,3581.43,3581.43,3574.65,3574.65,3574.65,1.03851e+08,1.03851e+08,1.03851e+08,9.07905,9.07905,9.07905,9.90493,9.90493,9.90493
6,2.23699e+06,2.23699e+06,2.23699e+06,3770.06,3770.06,3770.06,3794.41,3794.41,3794.41,1.02723e+07,1.02723e+07,1.02723e+07,1.03717e+07,1.03717e+07,1.03717e+07,3583.86,3583.86,3583.86,3576.98,3576.98,3576.98,1.03856e+08,1.03856e+08,1.03856e+08,9.08893,9.08893,9.08893,9.91543,9.91543,9.91543
7,2.23916e+06,2.23916e+06,2.23916e+06,3775.55,3775.55,3775.55,3799.83,3799.83,3799.83,1.02729e+07,1.02729e+07,1.02729e+07,1.03722e+07,1.03722e+07,1.03722e+07,3586.3,3586.3,3586.3,3579.32,3579.32,3579.32,1.03862e+08,1.03862e+08,1.03862e+08,9.09875,9.09875,9.09875,9.92589,9.92589,9.92589
8,2.24128e+06,2.24128e+06,2.24128e+06,3781.01,3781.01,3781.01,3805.22,3805.22,3805.22,1.02734e+07,1.02734e+07,1.02734e+07,1.03728e+07,1.03728e+07,1.03728e+07,3588.75,3588.75,3588.75,3581.67,3581.67,3581.67,1.03867e+08,1.03867e+08,1.03867e+08,9.10855,9.10855,9.10855,9.93632,9.93632,9.93632
9,2.24338e+06,2.24338e+06,2.24338e+06,3786.42,3786.42,3786.42,3810.56,3810.56,3810.56,1.0274e+07,1.0274e+07,1.0274e+07,1.03734e+07,1.03734e+07,1.03734e+07,3591.21,3591.21,3591.21,3584.04,3584.04,3584.04,1.03872e+08,1.03872e+08,1.03872e+08,9.11831,9.11831,9.11831,9.94672,9.94672,9.94672
