index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
358,2.3016,4.59112,8.99993,1.13381,0.642696,0,0,4.94997,13.0828,2.62121,0.0358066,0.922243,0.848599,0.579616,-1.18134,1.27166,0.0114996,0.140847,0.148594,-3883.83
