index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
701,2.05958,5.35817,4.38971,2.0048,1.90653,0,0,20.2749,21.1265,2.64091,0.119166,0.71145,0.823713,0.653996,0.459507,0.409996,0.0339038,0.0543317,0.0721229,-14959
