index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
211,1.44325,4.52281,4.53022,1.00576,1.02809,0,0,14.481,14.2263,2.63218,0.138594,0.640183,0.300556,0.0120677,-1.97771,-1.91476,0.0269528,0.11849,0.13968,-21709.2
