time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1836.36,1836.36,1836.36,18526.8,18526.8,18526.8,498.32,498.32,498.32,42673.3,42673.3,42673.3,184.257,184.257,184.257,1.8237e+07,1.8237e+07,1.8237e+07,1.20612e+06,1.20612e+06,1.20612e+06,1.07202e+08,1.07202e+08,1.07202e+08,0,0,0,0,0,0
1,2052.1,2052.1,2052.1,19544.1,19544.1,19544.1,553.739,553.739,553.739,43555.7,43555.7,43555.7,202.297,202.297,202.297,1.82001e+07,1.82001e+07,1.82001e+07,1.20401e+06,1.20401e+06,1.20401e+06,1.07238e+08,1.07238e+08,1.07238e+08,11883.5,11883.5,11883.5,515.346,515.346,515.346
2,2053.8,2053.8,2053.8,19925,19925,19925,559.787,559.787,559.787,44745,44745,44745,205.908,205.908,205.908,1.81818e+07,1.81818e+07,1.81818e+07,1.20364e+06,1.20364e+06,1.20364e+06,1.07264e+08,1.07264e+08,1.07264e+08,11866.4,11866.4,11866.4,514.846,514.846,514.846
3,2054.08,2054.08,2054.08,20175,20175,20175,560.645,560.645,560.645,45595.6,45595.6,45595.6,206.395,206.395,206.395,1.8175e+07,1.8175e+07,1.8175e+07,1.20443e+06,1.20443e+06,1.20443e+06,1.07278e+08,1.07278e+08,1.07278e+08,11858.8,11858.8,11858.8,514.953,514.953,514.953
4,2053.53,2053.53,2053.53,20349.4,20349.4,20349.4,561.232,561.232,561.232,46175.2,46175.2,46175.2,206.602,206.602,206.602,1.81753e+07,1.81753e+07,1.81753e+07,1.20597e+06,1.20597e+06,1.20597e+06,1.07284e+08,1.07284e+08,1.07284e+08,11857,11857,11857,515.464,515.464,515.464
5,2052.43,2052.43,2052.43,20468.6,20468.6,20468.6,561.884,561.884,561.884,46557.3,46557.3,46557.3,206.778,206.778,206.778,1.81799e+07,1.81799e+07,1.81799e+07,1.20799e+06,1.20799e+06,1.20799e+06,1.07286e+08,1.07286e+08,1.07286e+08,11858.8,11858.8,11858.8,516.235,516.235,516.235
6,2051.05,2051.05,2051.05,20547.3,20547.3,20547.3,562.594,562.594,562.594,46796.1,46796.1,46796.1,206.946,206.946,206.946,1.81871e+07,1.81871e+07,1.81871e+07,1.21032e+06,1.21032e+06,1.21032e+06,1.07284e+08,1.07284e+08,1.07284e+08,11862.7,11862.7,11862.7,517.169,517.169,517.169
7,2049.48,2049.48,2049.48,20596.5,20596.5,20596.5,563.346,563.346,563.346,46931.7,46931.7,46931.7,207.112,207.112,207.112,1.81957e+07,1.81957e+07,1.81957e+07,1.21281e+06,1.21281e+06,1.21281e+06,1.07282e+08,1.07282e+08,1.07282e+08,11868,11868,11868,518.203,518.203,518.203
8,2047.85,2047.85,2047.85,20624.3,20624.3,20624.3,564.118,564.118,564.118,46993.6,46993.6,46993.6,207.279,207.279,207.279,1.8205e+07,1.8205e+07,1.8205e+07,1.2154e+06,1.2154e+06,1.2154e+06,1.07279e+08,1.07279e+08,1.07279e+08,11873.9,11873.9,11873.9,519.293,519.293,519.293
9,2046.2,2046.2,2046.2,20636.5,20636.5,20636.5,564.902,564.902,564.902,47003.2,47003.2,47003.2,207.449,207.449,207.449,1.82145e+07,1.82145e+07,1.82145e+07,1.21802e+06,1.21802e+06,1.21802e+06,1.07275e+08,1.07275e+08,1.07275e+08,11880,11880,11880,520.407,520.407,520.407
10,2044.62,2044.62,2044.62,20637.6,20637.6,20637.6,565.685,565.685,565.685,46976.2,46976.2,46976.2,207.625,207.625,207.625,1.82237e+07,1.82237e+07,1.82237e+07,1.22062e+06,1.22062e+06,1.22062e+06,1.07272e+08,1.07272e+08,1.07272e+08,11886.2,11886.2,11886.2,521.524,521.524,521.524
11,2043.08,2043.08,2043.08,20630.6,20630.6,20630.6,566.465,566.465,566.465,46924.4,46924.4,46924.4,207.806,207.806,207.806,1.82325e+07,1.82325e+07,1.82325e+07,1.22317e+06,1.22317e+06,1.22317e+06,1.07269e+08,1.07269e+08,1.07269e+08,11892,11892,11892,522.628,522.628,522.628
12,2041.69,2041.69,2041.69,20617.9,20617.9,20617.9,567.234,567.234,567.234,46856,46856,46856,207.995,207.995,207.995,1.82405e+07,1.82405e+07,1.82405e+07,1.22566e+06,1.22566e+06,1.22566e+06,1.07268e+08,1.07268e+08,1.07268e+08,11897.5,11897.5,11897.5,523.708,523.708,523.708
13,2040.38,2040.38,2040.38,20601.3,20601.3,20601.3,567.994,567.994,567.994,46777.4,46777.4,46777.4,208.19,208.19,208.19,1.82477e+07,1.82477e+07,1.82477e+07,1.22807e+06,1.22807e+06,1.22807e+06,1.07267e+08,1.07267e+08,1.07267e+08,11902.5,11902.5,11902.5,524.754,524.754,524.754
14,2039.26,2039.26,2039.26,20581.8,20581.8,20581.8,568.737,568.737,568.737,46692.9,46692.9,46692.9,208.396,208.396,208.396,1.82538e+07,1.82538e+07,1.82538e+07,1.23037e+06,1.23037e+06,1.23037e+06,1.07267e+08,1.07267e+08,1.07267e+08,11906.8,11906.8,11906.8,525.761,525.761,525.761
15,2038.27,2038.27,2038.27,20560.5,20560.5,20560.5,569.467,569.467,569.467,46605.9,46605.9,46605.9,208.611,208.611,208.611,1.82587e+07,1.82587e+07,1.82587e+07,1.23256e+06,1.23256e+06,1.23256e+06,1.07269e+08,1.07269e+08,1.07269e+08,11910.4,11910.4,11910.4,526.722,526.722,526.722
16,2037.47,2037.47,2037.47,20538,20538,20538,570.18,570.18,570.18,46518.8,46518.8,46518.8,208.838,208.838,208.838,1.82625e+07,1.82625e+07,1.82625e+07,1.23464e+06,1.23464e+06,1.23464e+06,1.07272e+08,1.07272e+08,1.07272e+08,11913.2,11913.2,11913.2,527.636,527.636,527.636
17,2036.82,2036.82,2036.82,20514.7,20514.7,20514.7,570.88,570.88,570.88,46433.4,46433.4,46433.4,209.076,209.076,209.076,1.82649e+07,1.82649e+07,1.82649e+07,1.23659e+06,1.23659e+06,1.23659e+06,1.07276e+08,1.07276e+08,1.07276e+08,11915.2,11915.2,11915.2,528.498,528.498,528.498
18,2036.39,2036.39,2036.39,20490.9,20490.9,20490.9,571.561,571.561,571.561,46350.7,46350.7,46350.7,209.328,209.328,209.328,1.8266e+07,1.8266e+07,1.8266e+07,1.23842e+06,1.23842e+06,1.23842e+06,1.07282e+08,1.07282e+08,1.07282e+08,11916.3,11916.3,11916.3,529.308,529.308,529.308
19,2036.11,2036.11,2036.11,20467,20467,20467,572.23,572.23,572.23,46271.8,46271.8,46271.8,209.592,209.592,209.592,1.82657e+07,1.82657e+07,1.82657e+07,1.24013e+06,1.24013e+06,1.24013e+06,1.0729e+08,1.0729e+08,1.0729e+08,11916.6,11916.6,11916.6,530.064,530.064,530.064
20,2036.04,2036.04,2036.04,20443.1,20443.1,20443.1,572.882,572.882,572.882,46197.2,46197.2,46197.2,209.871,209.871,209.871,1.82641e+07,1.82641e+07,1.82641e+07,1.24171e+06,1.24171e+06,1.24171e+06,1.07299e+08,1.07299e+08,1.07299e+08,11915.9,11915.9,11915.9,530.766,530.766,530.766
21,2036.12,2036.12,2036.12,20419.4,20419.4,20419.4,573.524,573.524,573.524,46127.2,46127.2,46127.2,210.161,210.161,210.161,1.82611e+07,1.82611e+07,1.82611e+07,1.24317e+06,1.24317e+06,1.24317e+06,1.07309e+08,1.07309e+08,1.07309e+08,11914.4,11914.4,11914.4,531.416,531.416,531.416
