time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.81368e+06,1.81368e+06,1.81368e+06,3567.7,3567.7,3567.7,3731.88,3731.88,3731.88,1.79738e+06,1.79738e+06,1.79738e+06,1.97566e+06,1.97566e+06,1.97566e+06,6131.24,6131.24,6131.24,6069.34,6069.34,6069.34,1.21102e+08,1.21102e+08,1.21102e+08,0,0,0,0,0,0
1,1.817e+06,1.817e+06,1.817e+06,3601.1,3601.1,3601.1,3764.69,3764.69,3764.69,1.79741e+06,1.79741e+06,1.79741e+06,1.97561e+06,1.97561e+06,1.97561e+06,6162.59,6162.59,6162.59,6094.72,6094.72,6094.72,1.21099e+08,1.21099e+08,1.21099e+08,6.34583,6.34583,6.34583,4.46152,4.46152,4.46152
2,1.82015e+06,1.82015e+06,1.82015e+06,3635.72,3635.72,3635.72,3798.38,3798.38,3798.38,1.79747e+06,1.79747e+06,1.79747e+06,1.97558e+06,1.97558e+06,1.97558e+06,6210.35,6210.35,6210.35,6138,6138,6138,1.21104e+08,1.21104e+08,1.21104e+08,6.39389,6.39389,6.39389,4.49225,4.49225,4.49225
3,1.82308e+06,1.82308e+06,1.82308e+06,3676.1,3676.1,3676.1,3838.4,3838.4,3838.4,1.79755e+06,1.79755e+06,1.79755e+06,1.97555e+06,1.97555e+06,1.97555e+06,6269.1,6269.1,6269.1,6192.79,6192.79,6192.79,1.2111e+08,1.2111e+08,1.2111e+08,6.4531,6.4531,6.4531,4.53124,4.53124,4.53124
4,1.82576e+06,1.82576e+06,1.82576e+06,3722.33,3722.33,3722.33,3884.92,3884.92,3884.92,1.79765e+06,1.79765e+06,1.79765e+06,1.97552e+06,1.97552e+06,1.97552e+06,6338.45,6338.45,6338.45,6258.71,6258.71,6258.71,1.21115e+08,1.21115e+08,1.21115e+08,6.52314,6.52314,6.52314,4.5783,4.5783,4.5783
5,1.82817e+06,1.82817e+06,1.82817e+06,3774.19,3774.19,3774.19,3937.69,3937.69,3937.69,1.79776e+06,1.79776e+06,1.79776e+06,1.97551e+06,1.97551e+06,1.97551e+06,6418.09,6418.09,6418.09,6335.45,6335.45,6335.45,1.21121e+08,1.21121e+08,1.21121e+08,6.60375,6.60375,6.60375,4.63324,4.63324,4.63324
6,1.83027e+06,1.83027e+06,1.83027e+06,3831.37,3831.37,3831.37,3996.42,3996.42,3996.42,1.79788e+06,1.79788e+06,1.79788e+06,1.97551e+06,1.97551e+06,1.97551e+06,6507.64,6507.64,6507.64,6422.62,6422.62,6422.62,1.21128e+08,1.21128e+08,1.21128e+08,6.69452,6.69452,6.69452,4.69577,4.69577,4.69577
7,1.83204e+06,1.83204e+06,1.83204e+06,3893.51,3893.51,3893.51,4060.72,4060.72,4060.72,1.79802e+06,1.79802e+06,1.79802e+06,1.97551e+06,1.97551e+06,1.97551e+06,6606.56,6606.56,6606.56,6519.71,6519.71,6519.71,1.21134e+08,1.21134e+08,1.21134e+08,6.79495,6.79495,6.79495,4.76556,4.76556,4.76556
8,1.83345e+06,1.83345e+06,1.83345e+06,3960.15,3960.15,3960.15,4130.12,4130.12,4130.12,1.79818e+06,1.79818e+06,1.79818e+06,1.97553e+06,1.97553e+06,1.97553e+06,6714.21,6714.21,6714.21,6626.08,6626.08,6626.08,1.21141e+08,1.21141e+08,1.21141e+08,6.90437,6.90437,6.90437,4.84213,4.84213,4.84213
9,1.83448e+06,1.83448e+06,1.83448e+06,4030.74,4030.74,4030.74,4204.03,4204.03,4204.03,1.79834e+06,1.79834e+06,1.79834e+06,1.97555e+06,1.97555e+06,1.97555e+06,6829.77,6829.77,6829.77,6740.92,6740.92,6740.92,1.21148e+08,1.21148e+08,1.21148e+08,7.02199,7.02199,7.02199,4.92491,4.92491,4.92491
