index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1035,1.21395,4.62628,4.85302,4.86566,3.21173,0,0,5.96071,5.81493,2.77658,0.0485207,0.939121,0.811299,0.368315,0.0208643,-2.47823,0.147067,0.0442935,0.0613228,-3719.97
