index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
231,1.75084,4.24248,5.21415,1.70794,1.85992,0,0,15.6767,15.0142,2.51016,0.112021,0.772689,0.763239,0.560301,0.0306856,0.500641,0.0519097,0.0490792,0.115695,-14234.9
