index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
714,1.92663,3.85278,3.96896,1.58633,1.28478,0,0,11.7398,14.1707,6.86774,0.111024,0.916415,0.791022,0.474592,-3.29716,-3.49959,0.0472829,0.0729126,0.0754525,-3456.56
