index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
433,1.66765,8.46849,8.54103,0.764389,1.13791,0,0,27.1761,16.5377,2.35536,0.299379,0.668591,0.11732,0.0506114,3.44795,3.24434,0.00623489,0.0943577,0.262789,-5030.03
