index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
340,1.61534,4.50157,4.56125,1.28333,1.27273,0,0,10.3317,10.3061,2.54397,0.204972,0.736268,0.546631,0.286751,-2.71154,-2.58631,0.0742213,0.0816739,0.112871,-20356.1
