index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
665,0.985983,4.17478,8.94797,0.224221,0.545914,0,0,2.51381,3.5607,1.13656,0.0212542,0.921846,0.100041,0.00972452,-3.47874,-2.95468,0.447324,0.0416903,0.563053,-12475.9
