time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.01355e+06,3.01355e+06,3.01355e+06,4506.98,4506.98,4506.98,3877.51,3877.51,3877.51,5.95542e+06,5.95542e+06,5.95542e+06,4.65164e+06,4.65164e+06,4.65164e+06,7493.75,7493.75,7493.75,7381.16,7381.16,7381.16,1.13065e+08,1.13065e+08,1.13065e+08,0,0,0,0,0,0
1,3.01652e+06,3.01652e+06,3.01652e+06,4562.03,4562.03,4562.03,3925.66,3925.66,3925.66,5.95561e+06,5.95561e+06,5.95561e+06,4.6518e+06,4.6518e+06,4.6518e+06,7547.21,7547.21,7547.21,7440.64,7440.64,7440.64,1.13061e+08,1.13061e+08,1.13061e+08,7.96716,7.96716,7.96716,13.6273,13.6273,13.6273
2,3.01928e+06,3.01928e+06,3.01928e+06,4610.63,4610.63,4610.63,3969.33,3969.33,3969.33,5.95582e+06,5.95582e+06,5.95582e+06,4.65198e+06,4.65198e+06,4.65198e+06,7619.51,7619.51,7619.51,7515.61,7515.61,7515.61,1.13066e+08,1.13066e+08,1.13066e+08,8.04306,8.04306,8.04306,13.7638,13.7638,13.7638
3,3.0218e+06,3.0218e+06,3.0218e+06,4662.74,4662.74,4662.74,4015.89,4015.89,4015.89,5.95604e+06,5.95604e+06,5.95604e+06,4.65218e+06,4.65218e+06,4.65218e+06,7699.8,7699.8,7699.8,7597.88,7597.88,7597.88,1.13072e+08,1.13072e+08,1.13072e+08,8.12678,8.12678,8.12678,13.9128,13.9128,13.9128
4,3.02408e+06,3.02408e+06,3.02408e+06,4718.9,4718.9,4718.9,4065.73,4065.73,4065.73,5.95628e+06,5.95628e+06,5.95628e+06,4.6524e+06,4.6524e+06,4.6524e+06,7787.35,7787.35,7787.35,7686.91,7686.91,7686.91,1.13078e+08,1.13078e+08,1.13078e+08,8.21805,8.21805,8.21805,14.0741,14.0741,14.0741
5,3.02609e+06,3.02609e+06,3.02609e+06,4778.98,4778.98,4778.98,4118.74,4118.74,4118.74,5.95653e+06,5.95653e+06,5.95653e+06,4.65264e+06,4.65264e+06,4.65264e+06,7881.87,7881.87,7881.87,7782.43,7782.43,7782.43,1.13083e+08,1.13083e+08,1.13083e+08,8.31666,8.31666,8.31666,14.2473,14.2473,14.2473
6,3.02782e+06,3.02782e+06,3.02782e+06,4842.77,4842.77,4842.77,4174.75,4174.75,4174.75,5.95679e+06,5.95679e+06,5.95679e+06,4.65289e+06,4.65289e+06,4.65289e+06,7983.07,7983.07,7983.07,7884.2,7884.2,7884.2,1.1309e+08,1.1309e+08,1.1309e+08,8.42231,8.42231,8.42231,14.4318,14.4318,14.4318
7,3.02925e+06,3.02925e+06,3.02925e+06,4910.02,4910.02,4910.02,4233.57,4233.57,4233.57,5.95707e+06,5.95707e+06,5.95707e+06,4.65316e+06,4.65316e+06,4.65316e+06,8090.59,8090.59,8090.59,7991.86,7991.86,7991.86,1.13096e+08,1.13096e+08,1.13096e+08,8.53463,8.53463,8.53463,14.6272,14.6272,14.6272
8,3.03038e+06,3.03038e+06,3.03038e+06,4980.42,4980.42,4980.42,4294.94,4294.94,4294.94,5.95737e+06,5.95737e+06,5.95737e+06,4.65345e+06,4.65345e+06,4.65345e+06,8203.98,8203.98,8203.98,8105.02,8105.02,8105.02,1.13103e+08,1.13103e+08,1.13103e+08,8.65317,8.65317,8.65317,14.8327,14.8327,14.8327
9,3.03119e+06,3.03119e+06,3.03119e+06,5053.61,5053.61,5053.61,4358.57,4358.57,4358.57,5.95769e+06,5.95769e+06,5.95769e+06,4.65375e+06,4.65375e+06,4.65375e+06,8322.7,8322.7,8322.7,8223.17,8223.17,8223.17,1.13109e+08,1.13109e+08,1.13109e+08,8.77739,8.77739,8.77739,15.0474,15.0474,15.0474
