index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.6739e+06,3917.11,3934.43,2.42415e+06,2.4454e+06,6015.61,6007.65,1.20145e+08,0,0,0,0
0,1,1.67676e+06,3938.26,3954.98,2.42415e+06,2.4454e+06,6024.27,6016.24,1.20142e+08,9.15623,4.11663,13.0672,2.28179
0,2,1.6795e+06,3960.27,3976.8,2.42418e+06,2.44542e+06,6047.4,6038.97,1.20148e+08,9.19085,4.13191,11.505,2.22738
0,3,1.68211e+06,3987.57,4003.97,2.42422e+06,2.44545e+06,6079.72,6070.9,1.20154e+08,9.23907,4.15335,6.77852,1.85196
0,4,1.68455e+06,4020.33,4036.66,2.42426e+06,2.44549e+06,6120.87,6111.7,1.2016e+08,9.30056,4.18077,11.6686,4.62468
0,5,1.68679e+06,4058.39,4074.7,2.42433e+06,2.44554e+06,6170.65,6161.16,1.20166e+08,9.37505,4.21407,9.72791,3.56482
0,6,1.68882e+06,4101.53,4117.87,2.4244e+06,2.4456e+06,6228.78,6219,1.20172e+08,9.46213,4.25307,11.7658,2.35356
0,7,1.6906e+06,4149.44,4165.86,2.42449e+06,2.44567e+06,6294.89,6284.86,1.20179e+08,9.56128,4.29752,12.8998,5.68825
0,8,1.69212e+06,4201.78,4218.32,2.42459e+06,2.44576e+06,6368.55,6358.3,1.20186e+08,9.67183,4.34712,10.0493,5.23787
0,9,1.69335e+06,4258.12,4274.82,2.42469e+06,2.44585e+06,6449.2,6438.75,1.20193e+08,9.79296,4.4015,6.26256,4.86271
0,10,1.69428e+06,4317.95,4334.86,2.42481e+06,2.44596e+06,6536.17,6525.56,1.202e+08,9.92368,4.46022,8.25901,6.07552
0,11,1.69488e+06,4380.69,4397.84,2.42494e+06,2.44607e+06,6628.68,6617.93,1.20208e+08,10.0628,4.52275,6.48716,3.31375
