index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.70324e+06,5772.14,3592.11,6.45533e+06,3.34627e+06,21567.8,17142.7,1.13156e+08,0,0,0,0
0,1,3.70618e+06,5820.87,3623.99,6.45556e+06,3.34639e+06,21595.9,17189,1.13152e+08,21.2961,27.9358,21.2318,27.9358
0,2,3.70902e+06,5844.84,3642.5,6.45581e+06,3.34654e+06,21663.6,17259.7,1.13157e+08,21.3617,28.0485,22.6717,28.0485
0,3,3.71177e+06,5869.92,3661.79,6.45606e+06,3.3467e+06,21744.8,17340.4,1.13163e+08,21.4387,28.1757,24.6311,27.5743
0,4,3.71441e+06,5898.05,3682.93,6.45631e+06,3.34687e+06,21838,17430.5,1.13168e+08,21.5272,28.3177,20.9542,28.3177
0,5,3.71694e+06,5929.31,3705.98,6.45657e+06,3.34707e+06,21943.3,17529.9,1.13174e+08,21.6275,28.4748,21.6275,28.4748
0,6,3.71933e+06,5963.73,3730.95,6.45682e+06,3.34727e+06,22060.7,17638.8,1.13179e+08,21.7397,28.6472,21.7397,28.6472
0,7,3.72158e+06,6001.28,3757.83,6.45708e+06,3.34749e+06,22190.3,17757.2,1.13185e+08,21.8637,28.8349,21.8637,28.8349
0,8,3.72369e+06,6041.91,3786.59,6.45734e+06,3.34772e+06,22331.7,17884.9,1.13191e+08,21.9996,29.0379,21.9996,29.0379
0,9,3.72564e+06,6085.52,3817.17,6.4576e+06,3.34797e+06,22484.9,18021.8,1.13196e+08,22.1469,29.2557,18.4988,29.2557
0,10,3.72741e+06,6132.01,3849.51,6.45787e+06,3.34823e+06,22649.3,18167.6,1.13202e+08,22.3056,29.4881,24.0432,29.4881
0,11,3.72902e+06,6181.23,3883.52,6.45814e+06,3.3485e+06,22824.5,18321.8,1.13209e+08,22.4749,29.7345,23.4973,29.7345
0,12,3.73043e+06,6232.99,3919.08,6.45841e+06,3.34879e+06,23009.9,18484,1.13215e+08,22.6545,29.9941,24.4512,29.9941
0,13,3.73165e+06,6287.08,3956.06,6.45869e+06,3.34909e+06,23204.7,18653.7,1.13221e+08,22.8436,30.2662,22.2511,30.2662
0,14,3.73267e+06,6343.25,3994.31,6.45897e+06,3.34941e+06,23408.1,18830.1,1.13228e+08,23.0415,30.5495,23.0277,29.2842
0,15,3.73349e+06,6401.23,4033.65,6.45926e+06,3.34974e+06,23619.1,19012.5,1.13235e+08,23.2471,30.8431,24.3752,29.7168
0,16,3.73409e+06,6460.7,4073.91,6.45955e+06,3.35008e+06,23836.6,19200,1.13242e+08,23.4595,31.1455,22.1485,31.5747
0,17,3.73448e+06,6521.35,4114.86,6.45984e+06,3.35044e+06,24059.4,19391.8,1.13249e+08,23.6776,31.4553,30.0334,33.7035
0,18,3.73466e+06,6582.81,4156.28,6.46014e+06,3.35081e+06,24286.4,19586.7,1.13256e+08,23.9002,31.7708,21.269,32.4652
0,19,3.73461e+06,6644.71,4197.95,6.46044e+06,3.3512e+06,24516,19783.8,1.13264e+08,24.1258,32.0904,20.2584,23.6213
0,20,3.73435e+06,6706.65,4239.61,6.46075e+06,3.35159e+06,24747,19981.9,1.13271e+08,24.3533,32.4123,18.987,36.3043
0,21,3.73387e+06,6768.24,4281.01,6.46106e+06,3.352e+06,24977.8,20179.8,1.13279e+08,24.5811,32.7346,18.7294,34.973
0,22,3.73317e+06,6829.05,4321.89,6.46138e+06,3.35242e+06,25207,20376.3,1.13287e+08,24.8077,33.0553,34.1414,34.2529
0,23,3.73227e+06,6888.69,4361.99,6.46169e+06,3.35285e+06,25433.1,20570.2,1.13296e+08,25.0318,33.3725,16.2669,34.3179
0,24,3.73116e+06,6946.74,4401.06,6.46201e+06,3.3533e+06,25654.5,20760.4,1.13304e+08,25.2517,33.6841,25.787,35.1638
0,25,3.72985e+06,7002.8,4438.83,6.46233e+06,3.35375e+06,25869.7,20945.5,1.13313e+08,25.466,33.9882,25.0752,33.3156
0,26,3.72836e+06,7056.49,4475.07,6.46265e+06,3.35421e+06,26077.4,21124.4,1.13322e+08,25.6733,34.283,21.7088,43.6423
0,27,3.72668e+06,7107.44,4509.56,6.46296e+06,3.35468e+06,26276.2,21296.1,1.13331e+08,25.8722,34.5664,17.5815,35.3024
0,28,3.72484e+06,7155.34,4542.07,6.46328e+06,3.35516e+06,26464.7,21459.5,1.1334e+08,26.0614,34.8369,22.9766,38.967
0,29,3.72284e+06,7199.87,4572.41,6.4636e+06,3.35565e+06,26641.9,21613.6,1.1335e+08,26.2397,35.0928,19.8978,42.0795
0,30,3.7207e+06,7240.78,4600.43,6.46391e+06,3.35614e+06,26806.7,21757.6,1.1336e+08,26.406,35.3326,23.4187,32.7001
0,31,3.71842e+06,7277.85,4625.98,6.46421e+06,3.35664e+06,26958.1,21890.8,1.13369e+08,26.5594,35.5551,35.4843,38.2875
0,32,3.71603e+06,7310.9,4648.95,6.46451e+06,3.35715e+06,27095.6,22012.5,1.13379e+08,26.6991,35.7592,26.614,41.9305
0,33,3.71353e+06,7339.81,4669.25,6.46481e+06,3.35765e+06,27218.5,22122.3,1.13389e+08,26.8245,35.944,24.615,32.1872
0,34,3.71095e+06,7364.5,4686.85,6.4651e+06,3.35816e+06,27326.4,22219.9,1.134e+08,26.9351,36.109,29.2479,35.521
0,35,3.70829e+06,7384.96,4701.72,6.46537e+06,3.35867e+06,27419.2,22305.1,1.1341e+08,27.0308,36.2538,21.2073,32.7518
0,36,3.70557e+06,7401.21,4713.88,6.46564e+06,3.35919e+06,27496.9,22377.9,1.1342e+08,27.1114,36.3782,17.3268,32.1036
0,37,3.7028e+06,7413.32,4723.37,6.4659e+06,3.3597e+06,27559.6,22438.4,1.13431e+08,27.177,36.4823,28.1836,39.2107
