time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2285.79,2285.79,2285.79,74181.3,74181.3,74181.3,140.288,140.288,140.288,240829,240829,240829,87.6127,87.6127,87.6127,1.53809e+07,1.53809e+07,1.53809e+07,300059,300059,300059,1.1071e+08,1.1071e+08,1.1071e+08,0,0,0,0,0,0
1,2553.4,2553.4,2553.4,75494.5,75494.5,75494.5,156.098,156.098,156.098,241630,241630,241630,95.6804,95.6804,95.6804,1.53557e+07,1.53557e+07,1.53557e+07,299787,299787,299787,1.10733e+08,1.10733e+08,1.10733e+08,15119.8,15119.8,15119.8,433.703,433.703,433.703
2,2554.99,2554.99,2554.99,75984.5,75984.5,75984.5,157.736,157.736,157.736,243389,243389,243389,97.8707,97.8707,97.8707,1.53436e+07,1.53436e+07,1.53436e+07,299868,299868,299868,1.10751e+08,1.10751e+08,1.10751e+08,15102.8,15102.8,15102.8,433.582,433.582,433.582
3,2555.06,2555.06,2555.06,76433.9,76433.9,76433.9,158.021,158.021,158.021,245026,245026,245026,98.1652,98.1652,98.1652,1.534e+07,1.534e+07,1.534e+07,300231,300231,300231,1.10761e+08,1.10761e+08,1.10761e+08,15095.8,15095.8,15095.8,433.913,433.913,433.913
4,2554.17,2554.17,2554.17,76868.4,76868.4,76868.4,158.263,158.263,158.263,246510,246510,246510,98.2982,98.2982,98.2982,1.53422e+07,1.53422e+07,1.53422e+07,300815,300815,300815,1.10765e+08,1.10765e+08,1.10765e+08,15095.7,15095.7,15095.7,434.604,434.604,434.604
5,2552.5,2552.5,2552.5,77281.7,77281.7,77281.7,158.554,158.554,158.554,247846,247846,247846,98.4283,98.4283,98.4283,1.53483e+07,1.53483e+07,1.53483e+07,301573,301573,301573,1.10765e+08,1.10765e+08,1.10765e+08,15100.3,15100.3,15100.3,435.579,435.579,435.579
6,2550.44,2550.44,2550.44,77668.5,77668.5,77668.5,158.889,158.889,158.889,249040,249040,249040,98.57,98.57,98.57,1.53571e+07,1.53571e+07,1.53571e+07,302473,302473,302473,1.10763e+08,1.10763e+08,1.10763e+08,15108.1,15108.1,15108.1,436.781,436.781,436.781
7,2548,2548,2548,78025.9,78025.9,78025.9,159.268,159.268,159.268,250096,250096,250096,98.725,98.725,98.725,1.53676e+07,1.53676e+07,1.53676e+07,303487,303487,303487,1.10759e+08,1.10759e+08,1.10759e+08,15118,15118,15118,438.168,438.168,438.168
8,2545.48,2545.48,2545.48,78351.4,78351.4,78351.4,159.682,159.682,159.682,251020,251020,251020,98.8982,98.8982,98.8982,1.53791e+07,1.53791e+07,1.53791e+07,304594,304594,304594,1.10753e+08,1.10753e+08,1.10753e+08,15129.2,15129.2,15129.2,439.704,439.704,439.704
9,2542.79,2542.79,2542.79,78644,78644,78644,160.133,160.133,160.133,251819,251819,251819,99.088,99.088,99.088,1.53911e+07,1.53911e+07,1.53911e+07,305774,305774,305774,1.10748e+08,1.10748e+08,1.10748e+08,15141,15141,15141,441.359,441.359,441.359
10,2540.19,2540.19,2540.19,78903,78903,78903,160.61,160.61,160.61,252497,252497,252497,99.2976,99.2976,99.2976,1.54031e+07,1.54031e+07,1.54031e+07,307012,307012,307012,1.10742e+08,1.10742e+08,1.10742e+08,15153,15153,15153,443.109,443.109,443.109
11,2537.57,2537.57,2537.57,79128.4,79128.4,79128.4,161.116,161.116,161.116,253061,253061,253061,99.524,99.524,99.524,1.54149e+07,1.54149e+07,1.54149e+07,308293,308293,308293,1.10737e+08,1.10737e+08,1.10737e+08,15165,15165,15165,444.933,444.933,444.933
12,2535.14,2535.14,2535.14,79320.3,79320.3,79320.3,161.641,161.641,161.641,253518,253518,253518,99.7696,99.7696,99.7696,1.54261e+07,1.54261e+07,1.54261e+07,309606,309606,309606,1.10733e+08,1.10733e+08,1.10733e+08,15176.4,15176.4,15176.4,446.809,446.809,446.809
13,2532.78,2532.78,2532.78,79479.4,79479.4,79479.4,162.186,162.186,162.186,253873,253873,253873,100.031,100.031,100.031,1.54366e+07,1.54366e+07,1.54366e+07,310937,310937,310937,1.10729e+08,1.10729e+08,1.10729e+08,15187.3,15187.3,15187.3,448.722,448.722,448.722
14,2530.69,2530.69,2530.69,79606.2,79606.2,79606.2,162.744,162.744,162.744,254134,254134,254134,100.31,100.31,100.31,1.54461e+07,1.54461e+07,1.54461e+07,312276,312276,312276,1.10727e+08,1.10727e+08,1.10727e+08,15197.2,15197.2,15197.2,450.654,450.654,450.654
15,2528.73,2528.73,2528.73,79702,79702,79702,163.315,163.315,163.315,254308,254308,254308,100.603,100.603,100.603,1.54545e+07,1.54545e+07,1.54545e+07,313614,313614,313614,1.10725e+08,1.10725e+08,1.10725e+08,15206.1,15206.1,15206.1,452.591,452.591,452.591
16,2527.1,2527.1,2527.1,79767.7,79767.7,79767.7,163.891,163.891,163.891,254401,254401,254401,100.912,100.912,100.912,1.54617e+07,1.54617e+07,1.54617e+07,314942,314942,314942,1.10725e+08,1.10725e+08,1.10725e+08,15213.8,15213.8,15213.8,454.52,454.52,454.52
17,2525.63,2525.63,2525.63,79804.8,79804.8,79804.8,164.475,164.475,164.475,254419,254419,254419,101.232,101.232,101.232,1.54675e+07,1.54675e+07,1.54675e+07,316250,316250,316250,1.10727e+08,1.10727e+08,1.10727e+08,15220.2,15220.2,15220.2,456.427,456.427,456.427
18,2524.54,2524.54,2524.54,79814.5,79814.5,79814.5,165.058,165.058,165.058,254370,254370,254370,101.567,101.567,101.567,1.54718e+07,1.54718e+07,1.54718e+07,317533,317533,317533,1.1073e+08,1.1073e+08,1.1073e+08,15225.2,15225.2,15225.2,458.301,458.301,458.301
