index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
419,1.39521,4.18228,8.92194,7.99997,0.87693,0,0,14.0418,10.8502,5.60743,0.0988835,0.933102,0.239084,0.644665,-3.4656,3.99828,0.00683246,0.148767,0.27655,-4791.92
