index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
2157,2.14536,3.89375,3.95043,1.46235,1.2103,0,0,11.3835,13.6797,6.67019,0.106629,0.918577,0.78988,0.791715,-3.3307,-3.33652,0.0476636,0.072959,0.0772029,-3452.45
