index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
252,7.00838,8.5704,6.89592,6.22399,2.55632,0,0,27.547,28.4597,2.53886,0.0937995,0.723678,0.822418,0.651643,3.86514,3.85909,0.0463135,0.00117178,0.000133821,-4904.97
