index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
629,2.83606,8.9811,3.90574,2.4982,2.61676,0,0,20.3054,21.1963,2.70619,0.0781554,0.746285,0.836165,0.195244,3.50987,1.38748,0.0599421,0.00249001,0.000183173,-4914.72
