index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
283,1.67532,4.29317,4.54545,0.777994,1.02284,0,0,19.2958,18.3049,2.78899,0.114474,0.787707,0.108558,0.0527209,-2.50083,-2.39596,0.0846228,0.0704485,0.188718,-15881.3
