index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,131849,4263.88,4473.02,218652,237332,119217,123987,1.25869e+08,0,0,0,0
0,1,133992,4341.32,4557.2,218727,237421,119504,124260,1.25866e+08,152.908,161.502,152.908,161.502
0,2,135758,4413.77,4632.07,218953,237666,119917,124661,1.25871e+08,153.437,162.03,153.437,162.03
0,3,137186,4479.48,4699.39,219300,238033,120422,125150,1.25877e+08,154.094,162.682,154.094,162.682
0,4,138313,4538.49,4759.37,219740,238490,120989,125695,1.25882e+08,154.837,163.414,154.837,163.414
0,5,139177,4590.9,4812.15,220249,239011,121596,126272,1.25888e+08,155.633,164.191,155.633,164.191
0,6,139811,4636.94,4857.98,220805,239573,122221,126861,1.25893e+08,156.457,164.987,156.457,164.987
0,7,140250,4676.92,4897.23,221391,240156,122848,127447,1.25899e+08,157.286,165.779,157.286,165.779
0,8,140524,4711.19,4930.33,221991,240746,123464,128017,1.25905e+08,158.102,166.551,158.102,166.551
0,9,140661,4740.16,4957.76,222593,241327,124059,128561,1.25911e+08,158.891,167.29,158.891,167.29
0,10,140687,4764.25,4980.03,223187,241890,124625,129073,1.25918e+08,159.642,167.985,159.642,167.985
0,11,140624,4783.91,4997.65,223765,242426,125153,129547,1.25924e+08,160.346,168.629,160.346,168.629
0,12,140493,4799.58,5011.14,224319,242930,125641,129980,1.25931e+08,160.997,169.218,160.997,169.218
0,13,140311,4811.68,5020.99,224847,243397,126084,130369,1.25938e+08,161.59,169.749,161.59,169.749
0,14,140094,4820.62,5027.67,225343,243825,126479,130712,1.25945e+08,162.121,170.219,162.121,170.219
0,15,139856,4826.79,5031.63,225808,244214,126826,131010,1.25953e+08,162.59,170.628,162.59,170.628
