index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
994,1.92268,4.17557,4.40539,1.32109,1.23865,0,0,15.4361,15.9856,4.55059,0.0750656,0.898272,0.426861,0.249686,1.19802,-1.54541,0.0681534,0.0672089,0.0830431,-3712.47
