time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.00717e+06,2.00717e+06,2.00717e+06,4059.08,4059.08,4059.08,3770.65,3770.65,3770.65,4.36322e+06,4.36322e+06,4.36322e+06,3.84575e+06,3.84575e+06,3.84575e+06,7035.08,7035.08,7035.08,7001.62,7001.62,7001.62,1.1647e+08,1.1647e+08,1.1647e+08,0,0,0,0,0,0
1,2.01001e+06,2.01001e+06,2.01001e+06,4099.03,4099.03,4099.03,3807.58,3807.58,3807.58,4.36333e+06,4.36333e+06,4.36333e+06,3.84586e+06,3.84586e+06,3.84586e+06,7067.49,7067.49,7067.49,7039.42,7039.42,7039.42,1.16467e+08,1.16467e+08,1.16467e+08,4.08295,4.08295,4.08295,3.73931,3.73931,3.73931
2,2.01267e+06,2.01267e+06,2.01267e+06,4134.74,4134.74,4134.74,3842.19,3842.19,3842.19,4.36346e+06,4.36346e+06,4.36346e+06,3.846e+06,3.846e+06,3.846e+06,7119.1,7119.1,7119.1,7093.66,7093.66,7093.66,1.16473e+08,1.16473e+08,1.16473e+08,4.11229,4.11229,4.11229,3.76765,3.76765,3.76765
3,2.01512e+06,2.01512e+06,2.01512e+06,4174.96,4174.96,4174.96,3880.93,3880.93,3880.93,4.3636e+06,4.3636e+06,4.3636e+06,3.84615e+06,3.84615e+06,3.84615e+06,7180.27,7180.27,7180.27,7157.01,7157.01,7157.01,1.16479e+08,1.16479e+08,1.16479e+08,4.14691,4.14691,4.14691,3.80069,3.80069,3.80069
4,2.01736e+06,2.01736e+06,2.01736e+06,4220.07,4220.07,4220.07,3924.06,3924.06,3924.06,4.36376e+06,4.36376e+06,4.36376e+06,3.84632e+06,3.84632e+06,3.84632e+06,7250.45,7250.45,7250.45,7229.07,7229.07,7229.07,1.16485e+08,1.16485e+08,1.16485e+08,4.18667,4.18667,4.18667,3.83828,3.83828,3.83828
5,2.01934e+06,2.01934e+06,2.01934e+06,4269.88,4269.88,4269.88,3971.42,3971.42,3971.42,4.36392e+06,4.36392e+06,4.36392e+06,3.8465e+06,3.8465e+06,3.8465e+06,7329.39,7329.39,7329.39,7309.6,7309.6,7309.6,1.16491e+08,1.16491e+08,1.16491e+08,4.23145,4.23145,4.23145,3.88034,3.88034,3.88034
6,2.02106e+06,2.02106e+06,2.02106e+06,4324.17,4324.17,4324.17,4022.82,4022.82,4022.82,4.3641e+06,4.3641e+06,4.3641e+06,3.8467e+06,3.8467e+06,3.8467e+06,7416.77,7416.77,7416.77,7398.31,7398.31,7398.31,1.16497e+08,1.16497e+08,1.16497e+08,4.28107,4.28107,4.28107,3.92672,3.92672,3.92672
7,2.02249e+06,2.02249e+06,2.02249e+06,4382.65,4382.65,4382.65,4077.99,4077.99,4077.99,4.36429e+06,4.36429e+06,4.36429e+06,3.84692e+06,3.84692e+06,3.84692e+06,7512.19,7512.19,7512.19,7494.81,7494.81,7494.81,1.16503e+08,1.16503e+08,1.16503e+08,4.33531,4.33531,4.33531,3.97721,3.97721,3.97721
8,2.02361e+06,2.02361e+06,2.02361e+06,4444.97,4444.97,4444.97,4136.63,4136.63,4136.63,4.3645e+06,4.3645e+06,4.3645e+06,3.84715e+06,3.84715e+06,3.84715e+06,7615.13,7615.13,7615.13,7598.61,7598.61,7598.61,1.1651e+08,1.1651e+08,1.1651e+08,4.39389,4.39389,4.39389,4.03157,4.03157,4.03157
9,2.02441e+06,2.02441e+06,2.02441e+06,4510.72,4510.72,4510.72,4198.36,4198.36,4198.36,4.36471e+06,4.36471e+06,4.36471e+06,3.84739e+06,3.84739e+06,3.84739e+06,7724.96,7724.96,7724.96,7709.12,7709.12,7709.12,1.16517e+08,1.16517e+08,1.16517e+08,4.45645,4.45645,4.45645,4.0895,4.0895,4.0895
