time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,580736,580736,580736,4411.56,4411.56,4411.56,3162.04,3162.04,3162.04,839703,839703,839703,460953,460953,460953,47762.5,47762.5,47762.5,37237.7,37237.7,37237.7,1.24734e+08,1.24734e+08,1.24734e+08,0,0,0,0,0,0
1,583708,583708,583708,4445.46,4445.46,4445.46,3188.42,3188.42,3188.42,839623,839623,839623,460928,460928,460928,47656.6,47656.6,47656.6,37185.6,37185.6,37185.6,1.24732e+08,1.24732e+08,1.24732e+08,17.0966,17.0966,17.0966,11.5017,11.5017,11.5017
2,586586,586586,586586,4464.35,4464.35,4464.35,3204.69,3204.69,3204.69,839609,839609,839609,460962,460962,460962,47626.7,47626.7,47626.7,37188.2,37188.2,37188.2,1.24738e+08,1.24738e+08,1.24738e+08,17.083,17.083,17.083,11.5007,11.5007,11.5007
3,589352,589352,589352,4486.6,4486.6,4486.6,3223.21,3223.21,3223.21,839638,839638,839638,461040,461040,461040,47654.2,47654.2,47654.2,37233,37233,37233,1.24743e+08,1.24743e+08,1.24743e+08,17.0893,17.0893,17.0893,11.5124,11.5124,11.5124
4,591984,591984,591984,4513.31,4513.31,4513.31,3244.72,3244.72,3244.72,839710,839710,839710,461158,461158,461158,47738.5,47738.5,47738.5,37319.8,37319.8,37319.8,1.24749e+08,1.24749e+08,1.24749e+08,17.1157,17.1157,17.1157,11.5369,11.5369,11.5369
5,594465,594465,594465,4544.43,4544.43,4544.43,3269.2,3269.2,3269.2,839821,839821,839821,461312,461312,461312,47879.5,47879.5,47879.5,37448.7,37448.7,37448.7,1.24755e+08,1.24755e+08,1.24755e+08,17.1621,17.1621,17.1621,11.5741,11.5741,11.5741
6,596776,596776,596776,4579.85,4579.85,4579.85,3296.57,3296.57,3296.57,839969,839969,839969,461501,461501,461501,48076.9,48076.9,48076.9,37619.6,37619.6,37619.6,1.2476e+08,1.2476e+08,1.2476e+08,17.2285,17.2285,17.2285,11.6242,11.6242,11.6242
7,598898,598898,598898,4619.41,4619.41,4619.41,3326.73,3326.73,3326.73,840152,840152,840152,461722,461722,461722,48329.9,48329.9,48329.9,37831.9,37831.9,37831.9,1.24766e+08,1.24766e+08,1.24766e+08,17.3147,17.3147,17.3147,11.687,11.687,11.687
8,600816,600816,600816,4662.92,4662.92,4662.92,3359.55,3359.55,3359.55,840367,840367,840367,461970,461970,461970,48637.4,48637.4,48637.4,38085.2,38085.2,38085.2,1.24771e+08,1.24771e+08,1.24771e+08,17.4203,17.4203,17.4203,11.7623,11.7623,11.7623
9,602512,602512,602512,4710.14,4710.14,4710.14,3394.85,3394.85,3394.85,840611,840611,840611,462243,462243,462243,48998.1,48998.1,48998.1,38378.3,38378.3,38378.3,1.24777e+08,1.24777e+08,1.24777e+08,17.5448,17.5448,17.5448,11.8498,11.8498,11.8498
10,603973,603973,603973,4760.76,4760.76,4760.76,3432.45,3432.45,3432.45,840881,840881,840881,462538,462538,462538,49409.8,49409.8,49409.8,38709.8,38709.8,38709.8,1.24783e+08,1.24783e+08,1.24783e+08,17.6875,17.6875,17.6875,11.9492,11.9492,11.9492
11,605185,605185,605185,4814.45,4814.45,4814.45,3472.1,3472.1,3472.1,841172,841172,841172,462851,462851,462851,49870.1,49870.1,49870.1,39078,39078,39078,1.24789e+08,1.24789e+08,1.24789e+08,17.8477,17.8477,17.8477,12.0599,12.0599,12.0599
12,606137,606137,606137,4870.81,4870.81,4870.81,3513.52,3513.52,3513.52,841481,841481,841481,463178,463178,463178,50376.2,50376.2,50376.2,39480.8,39480.8,39480.8,1.24795e+08,1.24795e+08,1.24795e+08,18.0243,18.0243,18.0243,12.1813,12.1813,12.1813
13,606820,606820,606820,4929.38,4929.38,4929.38,3556.39,3556.39,3556.39,841804,841804,841804,463516,463516,463516,50924.4,50924.4,50924.4,39915.6,39915.6,39915.6,1.24801e+08,1.24801e+08,1.24801e+08,18.2161,18.2161,18.2161,12.3127,12.3127,12.3127
14,607227,607227,607227,4989.66,4989.66,4989.66,3600.37,3600.37,3600.37,842137,842137,842137,463862,463862,463862,51510.6,51510.6,51510.6,40379.3,40379.3,40379.3,1.24808e+08,1.24808e+08,1.24808e+08,18.4218,18.4218,18.4218,12.4531,12.4531,12.4531
15,607352,607352,607352,5051.09,5051.09,5051.09,3645.07,3645.07,3645.07,842474,842474,842474,464209,464209,464209,52130.4,52130.4,52130.4,40868.5,40868.5,40868.5,1.24815e+08,1.24815e+08,1.24815e+08,18.6396,18.6396,18.6396,12.6015,12.6015,12.6015
16,607194,607194,607194,5113.06,5113.06,5113.06,3690.06,3690.06,3690.06,842810,842810,842810,464556,464556,464556,52778.2,52778.2,52778.2,41379.1,41379.1,41379.1,1.24821e+08,1.24821e+08,1.24821e+08,18.8679,18.8679,18.8679,12.7568,12.7568,12.7568
17,606754,606754,606754,5174.93,5174.93,5174.93,3734.88,3734.88,3734.88,843141,843141,843141,464897,464897,464897,53448.5,53448.5,53448.5,41906.9,41906.9,41906.9,1.24829e+08,1.24829e+08,1.24829e+08,19.1045,19.1045,19.1045,12.9176,12.9176,12.9176
18,606036,606036,606036,5236.01,5236.01,5236.01,3779.06,3779.06,3779.06,843460,843460,843460,465229,465229,465229,54134.7,54134.7,54134.7,42447,42447,42447,1.24836e+08,1.24836e+08,1.24836e+08,19.3473,19.3473,19.3473,13.0824,13.0824,13.0824
19,605047,605047,605047,5295.6,5295.6,5295.6,3822.1,3822.1,3822.1,843762,843762,843762,465546,465546,465546,54829.9,54829.9,54829.9,42994.1,42994.1,42994.1,1.24844e+08,1.24844e+08,1.24844e+08,19.5938,19.5938,19.5938,13.2498,13.2498,13.2498
20,603798,603798,603798,5352.97,5352.97,5352.97,3863.5,3863.5,3863.5,844041,844041,844041,465846,465846,465846,55526.9,55526.9,55526.9,43542.5,43542.5,43542.5,1.24852e+08,1.24852e+08,1.24852e+08,19.8415,19.8415,19.8415,13.418,13.418,13.418
21,602302,602302,602302,5407.41,5407.41,5407.41,3902.74,3902.74,3902.74,844292,844292,844292,466123,466123,466123,56217.9,56217.9,56217.9,44086.4,44086.4,44086.4,1.2486e+08,1.2486e+08,1.2486e+08,20.0876,20.0876,20.0876,13.5852,13.5852,13.5852
22,600575,600575,600575,5458.21,5458.21,5458.21,3939.32,3939.32,3939.32,844510,844510,844510,466375,466375,466375,56894.8,56894.8,56894.8,44619.5,44619.5,44619.5,1.24869e+08,1.24869e+08,1.24869e+08,20.3294,20.3294,20.3294,13.7495,13.7495,13.7495
23,598637,598637,598637,5504.69,5504.69,5504.69,3972.76,3972.76,3972.76,844689,844689,844689,466596,466596,466596,57549.6,57549.6,57549.6,45135.6,45135.6,45135.6,1.24878e+08,1.24878e+08,1.24878e+08,20.564,20.564,20.564,13.9091,13.9091,13.9091
24,596512,596512,596512,5546.2,5546.2,5546.2,4002.61,4002.61,4002.61,844824,844824,844824,466785,466785,466785,58174.2,58174.2,58174.2,45628.2,45628.2,45628.2,1.24887e+08,1.24887e+08,1.24887e+08,20.7884,20.7884,20.7884,14.0619,14.0619,14.0619
25,594224,594224,594224,5582.19,5582.19,5582.19,4028.46,4028.46,4028.46,844911,844911,844911,466937,466937,466937,58760.4,58760.4,58760.4,46091.1,46091.1,46091.1,1.24897e+08,1.24897e+08,1.24897e+08,20.9999,20.9999,20.9999,14.206,14.206,14.206
