time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3952.51,3952.51,3952.51,25.5999,25.5999,25.5999,491068,491068,491068,15.7232,15.7232,15.7232,1.50014e+06,1.50014e+06,1.50014e+06,90745.2,90745.2,90745.2,2.58646e+07,2.58646e+07,2.58646e+07,9.8758e+07,9.8758e+07,9.8758e+07,0,0,0,0,0,0
1,4418.21,4418.21,4418.21,28.329,28.329,28.329,493859,493859,493859,17.0387,17.0387,17.0387,1.49941e+06,1.49941e+06,1.49941e+06,90609,90609,90609,2.57834e+07,2.57834e+07,2.57834e+07,9.88367e+07,9.88367e+07,9.88367e+07,65.1837,65.1837,65.1837,19476,19476,19476
2,4426.51,4426.51,4426.51,28.7936,28.7936,28.7936,494016,494016,494016,17.5869,17.5869,17.5869,1.50175e+06,1.50175e+06,1.50175e+06,90638.5,90638.5,90638.5,2.57497e+07,2.57497e+07,2.57497e+07,9.88766e+07,9.88766e+07,9.88766e+07,65.1509,65.1509,65.1509,19436.4,19436.4,19436.4
3,4427.91,4427.91,4427.91,28.8777,28.8777,28.8777,494413,494413,494413,17.6769,17.6769,17.6769,1.5038e+06,1.5038e+06,1.5038e+06,90765.4,90765.4,90765.4,2.5739e+07,2.5739e+07,2.5739e+07,9.88934e+07,9.88934e+07,9.88934e+07,65.2106,65.2106,65.2106,19421.1,19421.1,19421.1
4,4427.09,4427.09,4427.09,28.9318,28.9318,28.9318,494997,494997,494997,17.7121,17.7121,17.7121,1.5056e+06,1.5056e+06,1.5056e+06,90948,90948,90948,2.574e+07,2.574e+07,2.574e+07,9.88986e+07,9.88986e+07,9.88986e+07,65.3236,65.3236,65.3236,19418.3,19418.3,19418.3
5,4425.02,4425.02,4425.02,28.9872,28.9872,28.9872,495672,495672,495672,17.74,17.74,17.74,1.50725e+06,1.50725e+06,1.50725e+06,91164.5,91164.5,91164.5,2.5747e+07,2.5747e+07,2.5747e+07,9.88978e+07,9.88978e+07,9.88978e+07,65.4679,65.4679,65.4679,19422,19422,19422
6,4422.4,4422.4,4422.4,29.0452,29.0452,29.0452,496381,496381,496381,17.7676,17.7676,17.7676,1.50878e+06,1.50878e+06,1.50878e+06,91403,91403,91403,2.5757e+07,2.5757e+07,2.5757e+07,9.8894e+07,9.8894e+07,9.8894e+07,65.632,65.632,65.632,19428.9,19428.9,19428.9
7,4419.5,4419.5,4419.5,29.1062,29.1062,29.1062,497097,497097,497097,17.7955,17.7955,17.7955,1.51022e+06,1.51022e+06,1.51022e+06,91656.7,91656.7,91656.7,2.57684e+07,2.57684e+07,2.57684e+07,9.88889e+07,9.88889e+07,9.88889e+07,65.8093,65.8093,65.8093,19437.4,19437.4,19437.4
8,4416.52,4416.52,4416.52,29.17,29.17,29.17,497801,497801,497801,17.8248,17.8248,17.8248,1.5116e+06,1.5116e+06,1.5116e+06,91921.6,91921.6,91921.6,2.57803e+07,2.57803e+07,2.57803e+07,9.88833e+07,9.88833e+07,9.88833e+07,65.9959,65.9959,65.9959,19446.6,19446.6,19446.6
9,4413.56,4413.56,4413.56,29.2363,29.2363,29.2363,498485,498485,498485,17.8558,17.8558,17.8558,1.51291e+06,1.51291e+06,1.51291e+06,92194.9,92194.9,92194.9,2.57921e+07,2.57921e+07,2.57921e+07,9.88779e+07,9.88779e+07,9.88779e+07,66.1895,66.1895,66.1895,19456,19456,19456
10,4410.7,4410.7,4410.7,29.305,29.305,29.305,499141,499141,499141,17.8886,17.8886,17.8886,1.51417e+06,1.51417e+06,1.51417e+06,92474.5,92474.5,92474.5,2.58036e+07,2.58036e+07,2.58036e+07,9.88729e+07,9.88729e+07,9.88729e+07,66.3884,66.3884,66.3884,19465.1,19465.1,19465.1
11,4407.99,4407.99,4407.99,29.3758,29.3758,29.3758,499765,499765,499765,17.9232,17.9232,17.9232,1.51538e+06,1.51538e+06,1.51538e+06,92758.9,92758.9,92758.9,2.58144e+07,2.58144e+07,2.58144e+07,9.88687e+07,9.88687e+07,9.88687e+07,66.5912,66.5912,66.5912,19473.9,19473.9,19473.9
