index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
3801,1.68141,4.36691,4.48132,5.48593,1.23609,0,0,7.22125,8.63904,2.20011,0.0321689,0.923299,0.570371,0.333185,-3.06335,-3.48189,0.164002,0.0512486,0.0292207,-3499.52
