index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1053,2.50166,4.16532,3.50831,7.99605,2.97913,0,0,27.387,28.2257,2.53142,0.0571575,0.775454,0.599733,0.415404,-0.999138,1.78675,0.061777,0.00300626,0.0002206,-4972.26
