time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,1.98348e+06,1.98348e+06,1.98348e+06,14963.6,14963.6,14963.6,1297.38,1297.38,1297.38,3.45988e+06,3.45988e+06,3.45988e+06,4.72136e+06,4.72136e+06,4.72136e+06,40535.7,40535.7,40535.7,2972.89,2972.89,2972.89,693287,693287,693287,757894,757894,757894,8.71369e+06,8.71369e+06,8.71369e+06,6.55705e+06,6.55705e+06,6.55705e+06,30.2118,30.2118,30.2118,2.51026,2.51026,2.51026
