time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,1.62582e+06,1.62582e+06,1.62582e+06,3037.92,3037.92,3037.92,28.39,28.39,28.39,4.97171e+06,4.97171e+06,4.97171e+06,4.81895e+06,4.81895e+06,4.81895e+06,9852.55,9852.55,9852.55,93.6497,93.6497,93.6497,122084,122084,122084,770018,770018,770018,8.24878e+06,8.24878e+06,8.24878e+06,1.15196e+06,1.15196e+06,1.15196e+06,7.07764,7.07764,7.07764,0.0659562,0.0659562,0.0659562
