time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,2.14128e+06,2.14128e+06,2.14128e+06,4711.33,4711.33,4711.33,11.7414,11.7414,11.7414,3.28434e+06,3.28434e+06,3.28434e+06,4.1084e+06,4.1084e+06,4.1084e+06,11245.9,11245.9,11245.9,24.9891,24.9891,24.9891,294676,294676,294676,1.08189e+06,1.08189e+06,1.08189e+06,1.29581e+07,1.29581e+07,1.29581e+07,2.77259e+06,2.77259e+06,2.77259e+06,8.90614,8.90614,8.90614,0.0211144,0.0211144,0.0211144
