index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.50786e+06,3297.15,3292.19,2.70886e+06,2.69889e+06,3144.16,3150.09,1.1878e+08,0,0,0,0
0,1,2.51113e+06,3327.38,3322.11,2.70887e+06,2.69892e+06,3169.44,3176.09,1.18777e+08,6.33479,5.05678,5.14,5.4739
0,2,2.51418e+06,3364.29,3359.14,2.7089e+06,2.69895e+06,3200.65,3207.54,1.18782e+08,6.39546,5.1055,11.8792,4.11947
0,3,2.51699e+06,3407.06,3402.02,2.70893e+06,2.69899e+06,3237.67,3244.79,1.18788e+08,6.46791,5.1636,7.65852,3.70501
0,4,2.51951e+06,3455.56,3450.59,2.70898e+06,2.69904e+06,3280.39,3287.74,1.18794e+08,6.55169,5.23072,4.96512,3.93774
0,5,2.52172e+06,3509.49,3504.57,2.70903e+06,2.69911e+06,3328.6,3336.17,1.188e+08,6.64642,5.30654,5.51983,6.50201
0,6,2.52359e+06,3568.52,3563.63,2.7091e+06,2.69919e+06,3382.02,3389.8,1.18806e+08,6.75157,5.39065,8.06928,3.6927
0,7,2.52508e+06,3632.23,3627.33,2.70918e+06,2.69927e+06,3440.3,3448.27,1.18813e+08,6.86645,5.4825,4.73428,5.16002
0,8,2.52618e+06,3700.09,3695.15,2.70927e+06,2.69937e+06,3502.99,3511.14,1.1882e+08,6.9902,5.5814,9.59557,6.56497
0,9,2.52686e+06,3771.49,3766.47,2.70937e+06,2.69948e+06,3569.55,3577.87,1.18828e+08,7.12179,5.68652,8.27892,5.60689
0,10,2.5271e+06,3845.67,3840.56,2.70947e+06,2.6996e+06,3639.35,3647.82,1.18836e+08,7.25998,5.79687,9.40038,7.73546
0,11,2.5269e+06,3921.8,3916.57,2.70959e+06,2.69973e+06,3711.64,3720.24,1.18844e+08,7.40331,5.91129,5.00907,5.84947
0,12,2.52625e+06,3998.92,3993.54,2.70972e+06,2.69987e+06,3785.56,3794.27,1.18853e+08,7.55012,6.02844,6.58058,10.1027
0,13,2.52514e+06,4075.96,4070.41,2.70985e+06,2.70001e+06,3860.15,3868.95,1.18862e+08,7.69851,6.14683,9.0869,8.44915
0,14,2.52359e+06,4151.77,4146.03,2.70999e+06,2.70016e+06,3934.35,3943.22,1.18872e+08,7.84642,6.2648,7.61913,6.69494
0,15,2.5216e+06,4225.13,4219.18,2.71013e+06,2.70031e+06,4007.01,4015.92,1.18882e+08,7.99158,6.38054,5.52882,8.38121
0,16,2.5192e+06,4294.73,4288.56,2.71028e+06,2.70047e+06,4076.91,4085.85,1.18892e+08,8.13161,6.49215,7.65008,3.42049
0,17,2.51642e+06,4359.3,4352.9,2.71043e+06,2.70063e+06,4142.81,4151.74,1.18903e+08,8.26402,6.59767,11.8011,9.55713
0,18,2.51328e+06,4417.53,4410.9,2.71057e+06,2.70078e+06,4203.44,4212.34,1.18915e+08,8.38632,6.69508,10.4694,6.76708
0,19,2.50984e+06,4468.22,4461.36,2.71072e+06,2.70094e+06,4257.56,4266.42,1.18926e+08,8.49605,6.78245,7.84587,7.47041
0,20,2.50615e+06,4510.23,4503.15,2.71086e+06,2.70109e+06,4304.02,4312.81,1.18938e+08,8.59088,6.85791,7.28412,9.27692
0,21,2.50225e+06,4542.59,4535.29,2.711e+06,2.70123e+06,4341.76,4350.47,1.1895e+08,8.66869,6.91978,14.868,9.09136
0,22,2.49821e+06,4564.49,4557.01,2.71113e+06,2.70136e+06,4369.89,4378.49,1.18963e+08,8.72764,6.9666,8.03572,12.107
0,23,2.4941e+06,4575.36,4567.71,2.71125e+06,2.70149e+06,4387.68,4396.17,1.18975e+08,8.76626,6.99721,12.3013,6.5974
0,24,2.48998e+06,4574.86,4567.07,2.71136e+06,2.7016e+06,4394.65,4403.02,1.18988e+08,8.78351,7.01076,7.76112,5.87629
0,25,2.48591e+06,4562.89,4555.01,2.71146e+06,2.70171e+06,4390.53,4398.77,1.19e+08,8.77881,7.00682,13.2525,8.61897
0,26,2.48197e+06,4539.65,4531.69,2.71155e+06,2.7018e+06,4375.34,4383.43,1.19013e+08,8.75208,6.98531,3.49835,8.47824
0,27,2.47821e+06,4505.56,4497.56,2.71163e+06,2.70187e+06,4349.31,4357.26,1.19025e+08,8.70374,6.94657,9.46372,7.30388
0,28,2.4747e+06,4461.28,4453.28,2.71169e+06,2.70194e+06,4312.93,4320.73,1.19038e+08,8.63469,6.89133,9.09442,7.81227
0,29,2.47149e+06,4407.69,4399.72,2.71174e+06,2.70199e+06,4266.92,4274.57,1.1905e+08,8.54627,6.82066,7.85612,5.62935
0,30,2.46864e+06,4345.82,4337.91,2.71178e+06,2.70203e+06,4212.17,4219.67,1.19061e+08,8.44021,6.73593,9.00633,9.4503
0,31,2.46617e+06,4276.85,4269.02,2.7118e+06,2.70206e+06,4149.74,4157.09,1.19073e+08,8.31856,6.63878,5.31762,7.81475
0,32,2.46414e+06,4202.03,4194.32,2.71182e+06,2.70207e+06,4080.79,4087.99,1.19084e+08,8.1836,6.53103,7.16301,6.55543
0,33,2.46256e+06,4122.68,4115.09,2.71182e+06,2.70208e+06,4006.56,4013.61,1.19094e+08,8.03778,6.41462,4.37458,8.74726
0,34,2.46146e+06,4040.11,4032.67,2.71182e+06,2.70207e+06,3928.33,3935.24,1.19104e+08,7.88362,6.29157,8.39965,6.24222
0,35,2.46084e+06,3955.62,3948.32,2.71181e+06,2.70206e+06,3847.38,3854.14,1.19114e+08,7.72365,6.1639,6.98514,7.81493
0,36,2.46072e+06,3870.43,3863.28,2.71179e+06,2.70204e+06,3764.94,3771.55,1.19123e+08,7.56035,6.03356,9.42492,6.38445
0,37,2.46109e+06,3785.71,3778.72,2.71176e+06,2.70201e+06,3682.2,3688.66,1.19131e+08,7.39607,5.90246,8.70713,6.56066
0,38,2.46195e+06,3702.54,3695.7,2.71173e+06,2.70198e+06,3600.25,3606.57,1.19139e+08,7.23303,5.77234,4.93682,3.54161
0,39,2.46327e+06,3621.87,3615.17,2.71169e+06,2.70194e+06,3520.1,3526.27,1.19147e+08,7.07326,5.64483,10.993,5.55139
0,40,2.46505e+06,3544.58,3538.01,2.71166e+06,2.7019e+06,3442.67,3448.69,1.19154e+08,6.9186,5.52139,6.24706,5.47518
0,41,2.46725e+06,3471.42,3464.97,2.71162e+06,2.70186e+06,3368.75,3374.63,1.19161e+08,6.77069,5.40332,7.88398,7.75742
0,42,2.46986e+06,3403.05,3396.7,2.71158e+06,2.70182e+06,3299.05,3304.79,1.19167e+08,6.63095,5.29176,9.66024,3.94672
0,43,2.47283e+06,3340.03,3333.77,2.71153e+06,2.70178e+06,3234.18,3239.78,1.19173e+08,6.50062,5.18771,5.54235,6.95407
0,44,2.47613e+06,3282.85,3276.65,2.7115e+06,2.70174e+06,3174.66,3180.11,1.19178e+08,6.38076,5.092,5.17015,5.54688
0,45,2.47974e+06,3231.89,3225.75,2.71146e+06,2.7017e+06,3120.92,3126.23,1.19183e+08,6.27228,5.00535,8.62542,0.770973
0,46,2.48361e+06,3187.5,3181.38,2.71142e+06,2.70167e+06,3073.33,3078.5,1.19187e+08,6.17591,4.92836,3.66545,6.96401
0,47,2.4877e+06,3149.96,3143.84,2.71139e+06,2.70164e+06,3032.18,3037.23,1.19192e+08,6.09229,4.86153,2.93167,6.06395
