time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,9.74062e+06,9.74062e+06,9.74062e+06,3220.49,3220.49,3220.49,3058.05,3058.05,3058.05,9.7963e+06,9.7963e+06,9.7963e+06,8.93076e+06,8.93076e+06,8.93076e+06,2485.77,2485.77,2485.77,2589.2,2589.2,2589.2,9.82294e+07,9.82294e+07,9.82294e+07,0,0,0,0,0,0
1,9.74337e+06,9.74337e+06,9.74337e+06,3278.2,3278.2,3278.2,3112.98,3112.98,3112.98,9.79672e+06,9.79672e+06,9.79672e+06,8.93113e+06,8.93113e+06,8.93113e+06,2529.92,2529.92,2529.92,2635.25,2635.25,2635.25,9.82257e+07,9.82257e+07,9.82257e+07,1.72934,1.72934,1.72934,7.1492,7.1492,7.1492
2,9.74578e+06,9.74578e+06,9.74578e+06,3337.57,3337.57,3337.57,3169.3,3169.3,3169.3,9.79717e+06,9.79717e+06,9.79717e+06,8.93153e+06,8.93153e+06,8.93153e+06,2575.19,2575.19,2575.19,2682.36,2682.36,2682.36,9.82309e+07,9.82309e+07,9.82309e+07,1.76039,1.76039,1.76039,7.27757,7.27757,7.27757
3,9.74784e+06,9.74784e+06,9.74784e+06,3398.11,3398.11,3398.11,3226.56,3226.56,3226.56,9.79766e+06,9.79766e+06,9.79766e+06,8.93196e+06,8.93196e+06,8.93196e+06,2621.44,2621.44,2621.44,2730.34,2730.34,2730.34,9.82364e+07,9.82364e+07,9.82364e+07,1.79214,1.79214,1.79214,7.40848,7.40848,7.40848
4,9.74954e+06,9.74954e+06,9.74954e+06,3459.85,3459.85,3459.85,3284.79,3284.79,3284.79,9.79818e+06,9.79818e+06,9.79818e+06,8.93242e+06,8.93242e+06,8.93242e+06,2668.7,2668.7,2668.7,2779.25,2779.25,2779.25,9.82422e+07,9.82422e+07,9.82422e+07,1.82456,1.82456,1.82456,7.54174,7.54174,7.54174
5,9.75087e+06,9.75087e+06,9.75087e+06,3522.76,3522.76,3522.76,3343.98,3343.98,3343.98,9.79874e+06,9.79874e+06,9.79874e+06,8.93292e+06,8.93292e+06,8.93292e+06,2716.97,2716.97,2716.97,2829.06,2829.06,2829.06,9.82483e+07,9.82483e+07,9.82483e+07,1.85763,1.85763,1.85763,7.67735,7.67735,7.67735
6,9.75184e+06,9.75184e+06,9.75184e+06,3586.8,3586.8,3586.8,3404.1,3404.1,3404.1,9.79934e+06,9.79934e+06,9.79934e+06,8.93344e+06,8.93344e+06,8.93344e+06,2766.21,2766.21,2766.21,2879.77,2879.77,2879.77,9.82547e+07,9.82547e+07,9.82547e+07,1.89134,1.89134,1.89134,7.81527,7.81527,7.81527
7,9.75243e+06,9.75243e+06,9.75243e+06,3651.93,3651.93,3651.93,3465.1,3465.1,3465.1,9.79998e+06,9.79998e+06,9.79998e+06,8.934e+06,8.934e+06,8.934e+06,2816.41,2816.41,2816.41,2931.35,2931.35,2931.35,9.82614e+07,9.82614e+07,9.82614e+07,1.92568,1.92568,1.92568,7.95544,7.95544,7.95544
8,9.75264e+06,9.75264e+06,9.75264e+06,3718.07,3718.07,3718.07,3526.93,3526.93,3526.93,9.80066e+06,9.80066e+06,9.80066e+06,8.93459e+06,8.93459e+06,8.93459e+06,2867.5,2867.5,2867.5,2983.75,2983.75,2983.75,9.82684e+07,9.82684e+07,9.82684e+07,1.96061,1.96061,1.96061,8.09776,8.09776,8.09776
9,9.75246e+06,9.75246e+06,9.75246e+06,3785.13,3785.13,3785.13,3589.51,3589.51,3589.51,9.80138e+06,9.80138e+06,9.80138e+06,8.9352e+06,8.9352e+06,8.9352e+06,2919.43,2919.43,2919.43,3036.93,3036.93,3036.93,9.82757e+07,9.82757e+07,9.82757e+07,1.9961,1.9961,1.9961,8.24207,8.24207,8.24207
10,9.75189e+06,9.75189e+06,9.75189e+06,3852.99,3852.99,3852.99,3652.75,3652.75,3652.75,9.80213e+06,9.80213e+06,9.80213e+06,8.93585e+06,8.93585e+06,8.93585e+06,2972.12,2972.12,2972.12,3090.8,3090.8,3090.8,9.82833e+07,9.82833e+07,9.82833e+07,2.03208,2.03208,2.03208,8.38819,8.38819,8.38819
11,9.75093e+06,9.75093e+06,9.75093e+06,3921.52,3921.52,3921.52,3716.51,3716.51,3716.51,9.80293e+06,9.80293e+06,9.80293e+06,8.93653e+06,8.93653e+06,8.93653e+06,3025.46,3025.46,3025.46,3145.27,3145.27,3145.27,9.82913e+07,9.82913e+07,9.82913e+07,2.0685,2.0685,2.0685,8.53587,8.53587,8.53587
12,9.74957e+06,9.74957e+06,9.74957e+06,3990.52,3990.52,3990.52,3780.65,3780.65,3780.65,9.80377e+06,9.80377e+06,9.80377e+06,8.93724e+06,8.93724e+06,8.93724e+06,3079.32,3079.32,3079.32,3200.23,3200.23,3200.23,9.82995e+07,9.82995e+07,9.82995e+07,2.10527,2.10527,2.10527,8.68481,8.68481,8.68481
13,9.74781e+06,9.74781e+06,9.74781e+06,4059.8,4059.8,4059.8,3844.99,3844.99,3844.99,9.80465e+06,9.80465e+06,9.80465e+06,8.93798e+06,8.93798e+06,8.93798e+06,3133.56,3133.56,3133.56,3255.52,3255.52,3255.52,9.83081e+07,9.83081e+07,9.83081e+07,2.14228,2.14228,2.14228,8.83462,8.83462,8.83462
14,9.74566e+06,9.74566e+06,9.74566e+06,4129.12,4129.12,4129.12,3909.32,3909.32,3909.32,9.80557e+06,9.80557e+06,9.80557e+06,8.93874e+06,8.93874e+06,8.93874e+06,3187.99,3187.99,3187.99,3310.98,3310.98,3310.98,9.83171e+07,9.83171e+07,9.83171e+07,2.17943,2.17943,2.17943,8.98488,8.98488,8.98488
15,9.7431e+06,9.7431e+06,9.7431e+06,4198.19,4198.19,4198.19,3973.4,3973.4,3973.4,9.80653e+06,9.80653e+06,9.80653e+06,8.93954e+06,8.93954e+06,8.93954e+06,3242.42,3242.42,3242.42,3366.42,3366.42,3366.42,9.83263e+07,9.83263e+07,9.83263e+07,2.21658,2.21658,2.21658,9.13507,9.13507,9.13507
16,9.74015e+06,9.74015e+06,9.74015e+06,4266.72,4266.72,4266.72,4036.96,4036.96,4036.96,9.80753e+06,9.80753e+06,9.80753e+06,8.94036e+06,8.94036e+06,8.94036e+06,3296.6,3296.6,3296.6,3421.6,3421.6,3421.6,9.83359e+07,9.83359e+07,9.83359e+07,2.25358,2.25358,2.25358,9.2846,9.2846,9.2846
17,9.73682e+06,9.73682e+06,9.73682e+06,4334.35,4334.35,4334.35,4099.69,4099.69,4099.69,9.80857e+06,9.80857e+06,9.80857e+06,8.94121e+06,8.94121e+06,8.94121e+06,3350.27,3350.27,3350.27,3476.28,3476.28,3476.28,9.83458e+07,9.83458e+07,9.83458e+07,2.29024,2.29024,2.29024,9.43283,9.43283,9.43283
18,9.7331e+06,9.7331e+06,9.7331e+06,4400.71,4400.71,4400.71,4161.27,4161.27,4161.27,9.80965e+06,9.80965e+06,9.80965e+06,8.94209e+06,8.94209e+06,8.94209e+06,3403.15,3403.15,3403.15,3530.18,3530.18,3530.18,9.83561e+07,9.83561e+07,9.83561e+07,2.32639,2.32639,2.32639,9.57901,9.57901,9.57901
19,9.729e+06,9.729e+06,9.729e+06,4465.39,4465.39,4465.39,4221.33,4221.33,4221.33,9.81077e+06,9.81077e+06,9.81077e+06,8.943e+06,8.943e+06,8.943e+06,3454.92,3454.92,3454.92,3582.99,3582.99,3582.99,9.83666e+07,9.83666e+07,9.83666e+07,2.36181,2.36181,2.36181,9.72235,9.72235,9.72235
20,9.72454e+06,9.72454e+06,9.72454e+06,4527.95,4527.95,4527.95,4279.49,4279.49,4279.49,9.81192e+06,9.81192e+06,9.81192e+06,8.94393e+06,8.94393e+06,8.94393e+06,3505.24,3505.24,3505.24,3634.4,3634.4,3634.4,9.83775e+07,9.83775e+07,9.83775e+07,2.39627,2.39627,2.39627,9.86199,9.86199,9.86199
21,9.71974e+06,9.71974e+06,9.71974e+06,4587.92,4587.92,4587.92,4335.33,4335.33,4335.33,9.8131e+06,9.8131e+06,9.8131e+06,8.94488e+06,8.94488e+06,8.94488e+06,3553.76,3553.76,3553.76,3684.04,3684.04,3684.04,9.83886e+07,9.83886e+07,9.83886e+07,2.42954,2.42954,2.42954,9.99699,9.99699,9.99699
22,9.7146e+06,9.7146e+06,9.7146e+06,4644.84,4644.84,4644.84,4388.45,4388.45,4388.45,9.81431e+06,9.81431e+06,9.81431e+06,8.94585e+06,8.94585e+06,8.94585e+06,3600.1,3600.1,3600.1,3731.56,3731.56,3731.56,9.84001e+07,9.84001e+07,9.84001e+07,2.46137,2.46137,2.46137,10.1264,10.1264,10.1264
23,9.70916e+06,9.70916e+06,9.70916e+06,4698.21,4698.21,4698.21,4438.39,4438.39,4438.39,9.81556e+06,9.81556e+06,9.81556e+06,8.94685e+06,8.94685e+06,8.94685e+06,3643.87,3643.87,3643.87,3776.57,3776.57,3776.57,9.84118e+07,9.84118e+07,9.84118e+07,2.49149,2.49149,2.49149,10.2492,10.2492,10.2492
24,9.70342e+06,9.70342e+06,9.70342e+06,4747.54,4747.54,4747.54,4484.72,4484.72,4484.72,9.81682e+06,9.81682e+06,9.81682e+06,8.94787e+06,8.94787e+06,8.94787e+06,3684.68,3684.68,3684.68,3818.7,3818.7,3818.7,9.84238e+07,9.84238e+07,9.84238e+07,2.51964,2.51964,2.51964,10.3643,10.3643,10.3643
25,9.69742e+06,9.69742e+06,9.69742e+06,4792.33,4792.33,4792.33,4527,4527,4527,9.81811e+06,9.81811e+06,9.81811e+06,8.9489e+06,8.9489e+06,8.9489e+06,3722.15,3722.15,3722.15,3857.56,3857.56,3857.56,9.8436e+07,9.8436e+07,9.8436e+07,2.54555,2.54555,2.54555,10.4708,10.4708,10.4708
26,9.69118e+06,9.69118e+06,9.69118e+06,4832.12,4832.12,4832.12,4564.82,4564.82,4564.82,9.81942e+06,9.81942e+06,9.81942e+06,8.94996e+06,8.94996e+06,8.94996e+06,3755.88,3755.88,3755.88,3892.77,3892.77,3892.77,9.84484e+07,9.84484e+07,9.84484e+07,2.56897,2.56897,2.56897,10.5677,10.5677,10.5677
27,9.68473e+06,9.68473e+06,9.68473e+06,4866.46,4866.46,4866.46,4597.76,4597.76,4597.76,9.82075e+06,9.82075e+06,9.82075e+06,8.95102e+06,8.95102e+06,8.95102e+06,3785.5,3785.5,3785.5,3923.97,3923.97,3923.97,9.8461e+07,9.8461e+07,9.8461e+07,2.58964,2.58964,2.58964,10.6538,10.6538,10.6538
28,9.67811e+06,9.67811e+06,9.67811e+06,4894.93,4894.93,4894.93,4625.44,4625.44,4625.44,9.82208e+06,9.82208e+06,9.82208e+06,8.9521e+06,8.9521e+06,8.9521e+06,3810.69,3810.69,3810.69,3950.81,3950.81,3950.81,9.84738e+07,9.84738e+07,9.84738e+07,2.60733,2.60733,2.60733,10.7283,10.7283,10.7283
29,9.67135e+06,9.67135e+06,9.67135e+06,4917.15,4917.15,4917.15,4647.53,4647.53,4647.53,9.82343e+06,9.82343e+06,9.82343e+06,8.95319e+06,8.95319e+06,8.95319e+06,3831.1,3831.1,3831.1,3972.98,3972.98,3972.98,9.84868e+07,9.84868e+07,9.84868e+07,2.62181,2.62181,2.62181,10.7903,10.7903,10.7903
30,9.66449e+06,9.66449e+06,9.66449e+06,4932.8,4932.8,4932.8,4663.73,4663.73,4663.73,9.82477e+06,9.82477e+06,9.82477e+06,8.95429e+06,8.95429e+06,8.95429e+06,3846.49,3846.49,3846.49,3990.19,3990.19,3990.19,9.84998e+07,9.84998e+07,9.84998e+07,2.63288,2.63288,2.63288,10.8391,10.8391,10.8391
31,9.65756e+06,9.65756e+06,9.65756e+06,4941.63,4941.63,4941.63,4673.81,4673.81,4673.81,9.82611e+06,9.82611e+06,9.82611e+06,8.9554e+06,8.9554e+06,8.9554e+06,3856.6,3856.6,3856.6,4002.21,4002.21,4002.21,9.85129e+07,9.85129e+07,9.85129e+07,2.6404,2.6404,2.6404,10.874,10.874,10.874
32,9.65061e+06,9.65061e+06,9.65061e+06,4943.44,4943.44,4943.44,4677.57,4677.57,4677.57,9.82745e+06,9.82745e+06,9.82745e+06,8.95651e+06,8.95651e+06,8.95651e+06,3861.27,3861.27,3861.27,4008.86,4008.86,4008.86,9.85261e+07,9.85261e+07,9.85261e+07,2.64423,2.64423,2.64423,10.8944,10.8944,10.8944
33,9.64367e+06,9.64367e+06,9.64367e+06,4938.13,4938.13,4938.13,4674.9,4674.9,4674.9,9.82877e+06,9.82877e+06,9.82877e+06,8.95762e+06,8.95762e+06,8.95762e+06,3860.37,3860.37,3860.37,4010,4010,4010,9.85392e+07,9.85392e+07,9.85392e+07,2.64427,2.64427,2.64427,10.9,10.9,10.9
34,9.63679e+06,9.63679e+06,9.63679e+06,4925.65,4925.65,4925.65,4665.76,4665.76,4665.76,9.83008e+06,9.83008e+06,9.83008e+06,8.95872e+06,8.95872e+06,8.95872e+06,3853.85,3853.85,3853.85,4005.56,4005.56,4005.56,9.85524e+07,9.85524e+07,9.85524e+07,2.64049,2.64049,2.64049,10.8906,10.8906,10.8906
35,9.63e+06,9.63e+06,9.63e+06,4906.05,4906.05,4906.05,4650.17,4650.17,4650.17,9.83137e+06,9.83137e+06,9.83137e+06,8.95983e+06,8.95983e+06,8.95983e+06,3841.71,3841.71,3841.71,3995.53,3995.53,3995.53,9.85654e+07,9.85654e+07,9.85654e+07,2.63286,2.63286,2.63286,10.8659,10.8659,10.8659
36,9.62335e+06,9.62335e+06,9.62335e+06,4879.46,4879.46,4879.46,4628.23,4628.23,4628.23,9.83263e+06,9.83263e+06,9.83263e+06,8.96093e+06,8.96093e+06,8.96093e+06,3824.02,3824.02,3824.02,3979.96,3979.96,3979.96,9.85784e+07,9.85784e+07,9.85784e+07,2.62144,2.62144,2.62144,10.8263,10.8263,10.8263
37,9.61687e+06,9.61687e+06,9.61687e+06,4846.09,4846.09,4846.09,4600.11,4600.11,4600.11,9.83386e+06,9.83386e+06,9.83386e+06,8.96202e+06,8.96202e+06,8.96202e+06,3800.91,3800.91,3800.91,3958.97,3958.97,3958.97,9.85912e+07,9.85912e+07,9.85912e+07,2.60629,2.60629,2.60629,10.7719,10.7719,10.7719
38,9.6106e+06,9.6106e+06,9.6106e+06,4806.23,4806.23,4806.23,4566.05,4566.05,4566.05,9.83506e+06,9.83506e+06,9.83506e+06,8.9631e+06,8.9631e+06,8.9631e+06,3772.59,3772.59,3772.59,3932.74,3932.74,3932.74,9.86039e+07,9.86039e+07,9.86039e+07,2.58756,2.58756,2.58756,10.7032,10.7032,10.7032
39,9.60457e+06,9.60457e+06,9.60457e+06,4760.24,4760.24,4760.24,4526.36,4526.36,4526.36,9.83622e+06,9.83622e+06,9.83622e+06,8.96416e+06,8.96416e+06,8.96416e+06,3739.31,3739.31,3739.31,3901.5,3901.5,3901.5,9.86163e+07,9.86163e+07,9.86163e+07,2.56539,2.56539,2.56539,10.6209,10.6209,10.6209
40,9.59883e+06,9.59883e+06,9.59883e+06,4708.53,4708.53,4708.53,4481.4,4481.4,4481.4,9.83735e+06,9.83735e+06,9.83735e+06,8.96521e+06,8.96521e+06,8.96521e+06,3701.39,3701.39,3701.39,3865.55,3865.55,3865.55,9.86285e+07,9.86285e+07,9.86285e+07,2.54,2.54,2.54,10.5255,10.5255,10.5255
41,9.59339e+06,9.59339e+06,9.59339e+06,4651.61,4651.61,4651.61,4431.6,4431.6,4431.6,9.83842e+06,9.83842e+06,9.83842e+06,8.96625e+06,8.96625e+06,8.96625e+06,3659.17,3659.17,3659.17,3825.22,3825.22,3825.22,9.86405e+07,9.86405e+07,9.86405e+07,2.51163,2.51163,2.51163,10.4181,10.4181,10.4181
42,9.58828e+06,9.58828e+06,9.58828e+06,4589.99,4589.99,4589.99,4377.42,4377.42,4377.42,9.83945e+06,9.83945e+06,9.83945e+06,8.96726e+06,8.96726e+06,8.96726e+06,3613.07,3613.07,3613.07,3780.91,3780.91,3780.91,9.86521e+07,9.86521e+07,9.86521e+07,2.48054,2.48054,2.48054,10.2997,10.2997,10.2997
