index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
967,1.49028,8.11213,8.98245,7.8673,3.95533,0,0,26.4444,22.8808,2.23257,0.299436,0.664752,0.133305,0.20485,3.2418,3.12485,0.147999,0.339317,-5050.78
