time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.64638e+07,1.64638e+07,1.64638e+07,3659.35,3659.35,3659.35,2929.61,2929.61,2929.61,1.79281e+07,1.79281e+07,1.79281e+07,1.23674e+07,1.23674e+07,1.23674e+07,2031.45,2031.45,2031.45,2358.79,2358.79,2358.79,7.99382e+07,7.99382e+07,7.99382e+07,0,0,0,0,0,0
1,1.64672e+07,1.64672e+07,1.64672e+07,3723.19,3723.19,3723.19,2981.94,2981.94,2981.94,1.79288e+07,1.79288e+07,1.79288e+07,1.23679e+07,1.23679e+07,1.23679e+07,2067.2,2067.2,2067.2,2400.12,2400.12,2400.12,7.99334e+07,7.99334e+07,7.99334e+07,6.58832,6.58832,6.58832,3.90948,3.90948,3.90948
2,1.64703e+07,1.64703e+07,1.64703e+07,3788.68,3788.68,3788.68,3034.12,3034.12,3034.12,1.79296e+07,1.79296e+07,1.79296e+07,1.23684e+07,1.23684e+07,1.23684e+07,2103.28,2103.28,2103.28,2441.73,2441.73,2441.73,7.99375e+07,7.99375e+07,7.99375e+07,6.70385,6.70385,6.70385,3.97821,3.97821,3.97821
3,1.64731e+07,1.64731e+07,1.64731e+07,3855.1,3855.1,3855.1,3086.07,3086.07,3086.07,1.79305e+07,1.79305e+07,1.79305e+07,1.2369e+07,1.2369e+07,1.2369e+07,2139.88,2139.88,2139.88,2483.22,2483.22,2483.22,7.99417e+07,7.99417e+07,7.99417e+07,6.82125,6.82125,6.82125,4.04681,4.04681,4.04681
4,1.64755e+07,1.64755e+07,1.64755e+07,3922.47,3922.47,3922.47,3137.88,3137.88,3137.88,1.79314e+07,1.79314e+07,1.79314e+07,1.23697e+07,1.23697e+07,1.23697e+07,2177.04,2177.04,2177.04,2524.64,2524.64,2524.64,7.99462e+07,7.99462e+07,7.99462e+07,6.94036,6.94036,6.94036,4.1152,4.1152,4.1152
5,1.64777e+07,1.64777e+07,1.64777e+07,3990.75,3990.75,3990.75,3189.53,3189.53,3189.53,1.79324e+07,1.79324e+07,1.79324e+07,1.23703e+07,1.23703e+07,1.23703e+07,2214.75,2214.75,2214.75,2565.98,2565.98,2565.98,7.99509e+07,7.99509e+07,7.99509e+07,7.06117,7.06117,7.06117,4.18343,4.18343,4.18343
6,1.64795e+07,1.64795e+07,1.64795e+07,4059.91,4059.91,4059.91,3241.02,3241.02,3241.02,1.79335e+07,1.79335e+07,1.79335e+07,1.2371e+07,1.2371e+07,1.2371e+07,2252.99,2252.99,2252.99,2607.25,2607.25,2607.25,7.99558e+07,7.99558e+07,7.99558e+07,7.18363,7.18363,7.18363,4.25149,4.25149,4.25149
7,1.6481e+07,1.6481e+07,1.6481e+07,4129.86,4129.86,4129.86,3292.31,3292.31,3292.31,1.79346e+07,1.79346e+07,1.79346e+07,1.23717e+07,1.23717e+07,1.23717e+07,2291.71,2291.71,2291.71,2648.41,2648.41,2648.41,7.9961e+07,7.9961e+07,7.9961e+07,7.30764,7.30764,7.30764,4.31935,4.31935,4.31935
8,1.64822e+07,1.64822e+07,1.64822e+07,4200.53,4200.53,4200.53,3343.37,3343.37,3343.37,1.79358e+07,1.79358e+07,1.79358e+07,1.23725e+07,1.23725e+07,1.23725e+07,2330.88,2330.88,2330.88,2689.44,2689.44,2689.44,7.99663e+07,7.99663e+07,7.99663e+07,7.43305,7.43305,7.43305,4.38697,4.38697,4.38697
9,1.64831e+07,1.64831e+07,1.64831e+07,4271.78,4271.78,4271.78,3394.12,3394.12,3394.12,1.79371e+07,1.79371e+07,1.79371e+07,1.23733e+07,1.23733e+07,1.23733e+07,2370.42,2370.42,2370.42,2730.29,2730.29,2730.29,7.99718e+07,7.99718e+07,7.99718e+07,7.55967,7.55967,7.55967,4.45428,4.45428,4.45428
