index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1231,1.7599,6.73219,8.61987,1.82642,1.59251,0,0,23.3162,21.7803,2.3822,0.29969,0.668233,0.772823,0.481043,3.43394,3.43724,0.105532,0.167543,-5035.77
