index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
213,1.40744,4.51966,4.60307,1.33259,1.36235,0,0,12.8539,11.684,2.65905,0.203194,0.854038,0.859138,0.333106,-0.243215,-0.209521,0.203616,0.277875,-17583.8
