index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
358,1.35352,8.99982,5.00269,2.25276,1.72669,0,0,16.2505,19.7507,2.25844,0.0158522,0.892174,0.979998,0.63173,1.30382,-0.786014,0.124677,0.168549,-4961.82
