index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
753,1.05682,5.01082,8.99998,1.05123,1.08335,0,0,8.65654,8.43423,1.5833,0.02095,0.896633,0.341819,0.654727,-0.833024,0.94264,0.202642,0.238732,-4268.63
