index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
235,0.798304,4.95557,5.24315,0.774785,0.731828,0,0,3.00657,3.13276,1.48147,0.0235079,0.92954,0.948498,0.597954,-2.96732,-3.42898,0.185069,0.219821,-3382.67
