index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
929,1.53283,8.83474,7.5683,0.287919,0.539154,0,0,14.3043,8.54081,2.05698,0.292499,0.682467,0.100073,0.510896,3.51755,3.0471,0.068605,0.358136,-5050.65
