time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.23303e+06,2.23303e+06,2.23303e+06,3537.13,3537.13,3537.13,3539.77,3539.77,3539.77,2.25677e+06,2.25677e+06,2.25677e+06,2.26242e+06,2.26242e+06,2.26242e+06,3414.48,3414.48,3414.48,3409.92,3409.92,3409.92,1.19942e+08,1.19942e+08,1.19942e+08,0,0,0,0,0,0
1,2.23664e+06,2.23664e+06,2.23664e+06,3565.73,3565.73,3565.73,3568.89,3568.89,3568.89,2.25677e+06,2.25677e+06,2.25677e+06,2.2624e+06,2.2624e+06,2.2624e+06,3438.53,3438.53,3438.53,3433.07,3433.07,3433.07,1.19939e+08,1.19939e+08,1.19939e+08,7.3082,7.3082,7.3082,8.68262,8.68262,8.68262
2,2.24005e+06,2.24005e+06,2.24005e+06,3603.09,3603.09,3603.09,3606.15,3606.15,3606.15,2.25678e+06,2.25678e+06,2.25678e+06,2.2624e+06,2.2624e+06,2.2624e+06,3469.23,3469.23,3469.23,3463.53,3463.53,3463.53,1.19944e+08,1.19944e+08,1.19944e+08,7.37156,7.37156,7.37156,8.75747,8.75747,8.75747
3,2.24323e+06,2.24323e+06,2.24323e+06,3647.74,3647.74,3647.74,3650.69,3650.69,3650.69,2.25679e+06,2.25679e+06,2.25679e+06,2.26241e+06,2.26241e+06,2.26241e+06,3507.12,3507.12,3507.12,3501.23,3501.23,3501.23,1.19949e+08,1.19949e+08,1.19949e+08,7.45046,7.45046,7.45046,8.85084,8.85084,8.85084
4,2.24612e+06,2.24612e+06,2.24612e+06,3699.5,3699.5,3699.5,3702.37,3702.37,3702.37,2.25682e+06,2.25682e+06,2.25682e+06,2.26243e+06,2.26243e+06,2.26243e+06,3552.15,3552.15,3552.15,3546.09,3546.09,3546.09,1.19955e+08,1.19955e+08,1.19955e+08,7.54442,7.54442,7.54442,8.96216,8.96216,8.96216
5,2.24871e+06,2.24871e+06,2.24871e+06,3758.08,3758.08,3758.08,3760.9,3760.9,3760.9,2.25686e+06,2.25686e+06,2.25686e+06,2.26246e+06,2.26246e+06,2.26246e+06,3604.1,3604.1,3604.1,3597.87,3597.87,3597.87,1.19961e+08,1.19961e+08,1.19961e+08,7.65306,7.65306,7.65306,9.09098,9.09098,9.09098
6,2.25095e+06,2.25095e+06,2.25095e+06,3823.12,3823.12,3823.12,3825.92,3825.92,3825.92,2.25691e+06,2.25691e+06,2.25691e+06,2.2625e+06,2.2625e+06,2.2625e+06,3662.67,3662.67,3662.67,3656.3,3656.3,3656.3,1.19967e+08,1.19967e+08,1.19967e+08,7.77576,7.77576,7.77576,9.23656,9.23656,9.23656
7,2.2528e+06,2.2528e+06,2.2528e+06,3894.16,3894.16,3894.16,3896.98,3896.98,3896.98,2.25698e+06,2.25698e+06,2.25698e+06,2.26256e+06,2.26256e+06,2.26256e+06,3727.5,3727.5,3727.5,3720.99,3720.99,3720.99,1.19973e+08,1.19973e+08,1.19973e+08,7.91175,7.91175,7.91175,9.398,9.398,9.398
8,2.25425e+06,2.25425e+06,2.25425e+06,3970.64,3970.64,3970.64,3973.5,3973.5,3973.5,2.25705e+06,2.25705e+06,2.25705e+06,2.26262e+06,2.26262e+06,2.26262e+06,3798.1,3798.1,3798.1,3791.48,3791.48,3791.48,1.1998e+08,1.1998e+08,1.1998e+08,8.06005,8.06005,8.06005,9.57413,9.57413,9.57413
9,2.25526e+06,2.25526e+06,2.25526e+06,4051.84,4051.84,4051.84,4054.79,4054.79,4054.79,2.25713e+06,2.25713e+06,2.25713e+06,2.26269e+06,2.26269e+06,2.26269e+06,3873.88,3873.88,3873.88,3867.17,3867.17,3867.17,1.19987e+08,1.19987e+08,1.19987e+08,8.21943,8.21943,8.21943,9.76348,9.76348,9.76348
