index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.47185e+07,1527.33,2762.02,1.28564e+07,3.00018e+07,988.764,766.25,4.91258e+07,0,0,0,0
0,1,3.47228e+07,1561.32,2823.55,1.28569e+07,3.0003e+07,1010.72,783.259,4.91196e+07,1.61193,3.7693,2.62355,3.75526
0,2,3.47267e+07,1596.12,2886.62,1.28575e+07,3.00044e+07,1033.17,800.697,4.91222e+07,1.64782,3.85339,2.8712,3.10372
0,3,3.47303e+07,1631.53,2950.93,1.28582e+07,3.00059e+07,1056.03,818.487,4.9125e+07,1.68441,3.93929,3.02869,6.61405
0,4,3.47336e+07,1667.6,3016.53,1.28589e+07,3.00076e+07,1079.33,836.645,4.91279e+07,1.72168,4.02691,0.778334,7.1652
0,5,3.47366e+07,1704.34,3083.4,1.28596e+07,3.00094e+07,1103.07,855.166,4.91309e+07,1.75965,4.11628,0.703493,3.7801
0,6,3.47392e+07,1741.73,3151.53,1.28604e+07,3.00113e+07,1127.26,874.046,4.91341e+07,1.79832,4.20737,3.55643,5.27308
0,7,3.47415e+07,1779.77,3220.85,1.28613e+07,3.00134e+07,1151.87,893.27,4.91374e+07,1.83768,4.30012,1.69622,3.50538
0,8,3.47435e+07,1818.42,3291.3,1.28622e+07,3.00156e+07,1176.9,912.819,4.91409e+07,1.87771,4.39446,2.63623,4.79573
0,9,3.47451e+07,1857.65,3362.78,1.28632e+07,3.00179e+07,1202.33,932.667,4.91445e+07,1.91837,4.49027,0.423471,4.37361
0,10,3.47463e+07,1897.4,3435.15,1.28643e+07,3.00204e+07,1228.11,952.779,4.91483e+07,1.95962,4.58739,2.53885,5.81113
0,11,3.47472e+07,1937.61,3508.28,1.28654e+07,3.0023e+07,1254.21,973.116,4.91522e+07,2.0014,4.68565,1.51175,1.98922
0,12,3.47477e+07,1978.2,3581.98,1.28666e+07,3.00258e+07,1280.57,993.63,4.91563e+07,2.04363,4.78482,1.33626,3.26955
0,13,3.47479e+07,2019.08,3656.05,1.28678e+07,3.00287e+07,1307.15,1014.27,4.91605e+07,2.08622,4.88465,2.38177,0.0186918
0,14,3.47477e+07,2060.14,3730.26,1.28691e+07,3.00318e+07,1333.87,1034.96,4.91649e+07,2.12907,4.98485,1.52345,2.2183
0,15,3.47471e+07,2101.28,3804.38,1.28705e+07,3.0035e+07,1360.67,1055.65,4.91694e+07,2.17208,5.08511,2.28296,3.5244
