time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.80504e+06,2.80504e+06,2.80504e+06,2964.37,2964.37,2964.37,3242.24,3242.24,3242.24,8.62292e+06,8.62292e+06,8.62292e+06,1.0072e+07,1.0072e+07,1.0072e+07,2629.53,2629.53,2629.53,2462.99,2462.99,2462.99,1.05197e+08,1.05197e+08,1.05197e+08,0,0,0,0,0,0
1,2.80757e+06,2.80757e+06,2.80757e+06,3031.78,3031.78,3031.78,3313.69,3313.69,3313.69,8.62323e+06,8.62323e+06,8.62323e+06,1.00724e+07,1.00724e+07,1.00724e+07,2688.06,2688.06,2688.06,2515.29,2515.29,2515.29,1.05194e+08,1.05194e+08,1.05194e+08,1.9579,1.9579,1.9579,9.54882,9.54882,9.54882
2,2.8097e+06,2.8097e+06,2.8097e+06,3093.65,3093.65,3093.65,3374.35,3374.35,3374.35,8.6236e+06,8.6236e+06,8.6236e+06,1.00729e+07,1.00729e+07,1.00729e+07,2740.82,2740.82,2740.82,2559.37,2559.37,2559.37,1.05199e+08,1.05199e+08,1.05199e+08,1.99953,1.99953,1.99953,9.73758,9.73758,9.73758
3,2.81149e+06,2.81149e+06,2.81149e+06,3149.58,3149.58,3149.58,3425.65,3425.65,3425.65,8.62404e+06,8.62404e+06,8.62404e+06,1.00734e+07,1.00734e+07,1.00734e+07,2788.64,2788.64,2788.64,2596.66,2596.66,2596.66,1.05205e+08,1.05205e+08,1.05205e+08,2.03728,2.03728,2.03728,9.89714,9.89714,9.89714
4,2.81296e+06,2.81296e+06,2.81296e+06,3200.19,3200.19,3200.19,3469.29,3469.29,3469.29,8.62454e+06,8.62454e+06,8.62454e+06,1.0074e+07,1.0074e+07,1.0074e+07,2832.01,2832.01,2832.01,2628.42,2628.42,2628.42,1.05211e+08,1.05211e+08,1.05211e+08,2.07147,2.07147,2.07147,10.0325,10.0325,10.0325
5,2.81415e+06,2.81415e+06,2.81415e+06,3245.92,3245.92,3245.92,3506.54,3506.54,3506.54,8.62511e+06,8.62511e+06,8.62511e+06,1.00745e+07,1.00745e+07,1.00745e+07,2871.32,2871.32,2871.32,2655.61,2655.61,2655.61,1.05217e+08,1.05217e+08,1.05217e+08,2.10242,2.10242,2.10242,10.148,10.148,10.148
6,2.81511e+06,2.81511e+06,2.81511e+06,3287.19,3287.19,3287.19,3538.44,3538.44,3538.44,8.62574e+06,8.62574e+06,8.62574e+06,1.0075e+07,1.0075e+07,1.0075e+07,2906.91,2906.91,2906.91,2678.97,2678.97,2678.97,1.05224e+08,1.05224e+08,1.05224e+08,2.13041,2.13041,2.13041,10.2468,10.2468,10.2468
7,2.81585e+06,2.81585e+06,2.81585e+06,3324.35,3324.35,3324.35,3565.8,3565.8,3565.8,8.62643e+06,8.62643e+06,8.62643e+06,1.00755e+07,1.00755e+07,1.00755e+07,2939.08,2939.08,2939.08,2699.12,2699.12,2699.12,1.0523e+08,1.0523e+08,1.0523e+08,2.15569,2.15569,2.15569,10.3317,10.3317,10.3317
8,2.81641e+06,2.81641e+06,2.81641e+06,3357.74,3357.74,3357.74,3589.3,3589.3,3589.3,8.62717e+06,8.62717e+06,8.62717e+06,1.0076e+07,1.0076e+07,1.0076e+07,2968.1,2968.1,2968.1,2716.54,2716.54,2716.54,1.05237e+08,1.05237e+08,1.05237e+08,2.17847,2.17847,2.17847,10.4047,10.4047,10.4047
9,2.81679e+06,2.81679e+06,2.81679e+06,3387.62,3387.62,3387.62,3609.46,3609.46,3609.46,8.62796e+06,8.62796e+06,8.62796e+06,1.00765e+07,1.00765e+07,1.00765e+07,2994.19,2994.19,2994.19,2731.63,2731.63,2731.63,1.05244e+08,1.05244e+08,1.05244e+08,2.19894,2.19894,2.19894,10.4677,10.4677,10.4677
10,2.81703e+06,2.81703e+06,2.81703e+06,3414.25,3414.25,3414.25,3626.73,3626.73,3626.73,8.6288e+06,8.6288e+06,8.6288e+06,1.00769e+07,1.00769e+07,1.00769e+07,3017.56,3017.56,3017.56,2744.68,2744.68,2744.68,1.05251e+08,1.05251e+08,1.05251e+08,2.21726,2.21726,2.21726,10.5218,10.5218,10.5218
11,2.81715e+06,2.81715e+06,2.81715e+06,3437.84,3437.84,3437.84,3641.46,3641.46,3641.46,8.62969e+06,8.62969e+06,8.62969e+06,1.00774e+07,1.00774e+07,1.00774e+07,3038.38,3038.38,3038.38,2755.95,2755.95,2755.95,1.05258e+08,1.05258e+08,1.05258e+08,2.23358,2.23358,2.23358,10.5684,10.5684,10.5684
12,2.81715e+06,2.81715e+06,2.81715e+06,3458.58,3458.58,3458.58,3653.94,3653.94,3653.94,8.63061e+06,8.63061e+06,8.63061e+06,1.00778e+07,1.00778e+07,1.00778e+07,3056.8,3056.8,3056.8,2765.65,2765.65,2765.65,1.05266e+08,1.05266e+08,1.05266e+08,2.24804,2.24804,2.24804,10.6082,10.6082,10.6082
13,2.81705e+06,2.81705e+06,2.81705e+06,3476.65,3476.65,3476.65,3664.39,3664.39,3664.39,8.63156e+06,8.63156e+06,8.63156e+06,1.00782e+07,1.00782e+07,1.00782e+07,3072.97,3072.97,3072.97,2773.93,2773.93,2773.93,1.05273e+08,1.05273e+08,1.05273e+08,2.26073,2.26073,2.26073,10.642,10.642,10.642
14,2.81688e+06,2.81688e+06,2.81688e+06,3492.2,3492.2,3492.2,3673.02,3673.02,3673.02,8.63255e+06,8.63255e+06,8.63255e+06,1.00786e+07,1.00786e+07,1.00786e+07,3087.01,3087.01,3087.01,2780.93,2780.93,2780.93,1.05281e+08,1.05281e+08,1.05281e+08,2.27177,2.27177,2.27177,10.6704,10.6704,10.6704
15,2.81663e+06,2.81663e+06,2.81663e+06,3505.38,3505.38,3505.38,3679.99,3679.99,3679.99,8.63356e+06,8.63356e+06,8.63356e+06,1.0079e+07,1.0079e+07,1.0079e+07,3099.02,3099.02,3099.02,2786.76,2786.76,2786.76,1.05288e+08,1.05288e+08,1.05288e+08,2.28124,2.28124,2.28124,10.6939,10.6939,10.6939
16,2.81632e+06,2.81632e+06,2.81632e+06,3516.29,3516.29,3516.29,3685.43,3685.43,3685.43,8.63459e+06,8.63459e+06,8.63459e+06,1.00793e+07,1.00793e+07,1.00793e+07,3109.1,3109.1,3109.1,2791.5,2791.5,2791.5,1.05296e+08,1.05296e+08,1.05296e+08,2.28922,2.28922,2.28922,10.7129,10.7129,10.7129
17,2.81597e+06,2.81597e+06,2.81597e+06,3525.08,3525.08,3525.08,3689.47,3689.47,3689.47,8.63564e+06,8.63564e+06,8.63564e+06,1.00797e+07,1.00797e+07,1.00797e+07,3117.35,3117.35,3117.35,2795.23,2795.23,2795.23,1.05303e+08,1.05303e+08,1.05303e+08,2.2958,2.2958,2.2958,10.7277,10.7277,10.7277
18,2.81559e+06,2.81559e+06,2.81559e+06,3531.83,3531.83,3531.83,3692.2,3692.2,3692.2,8.63671e+06,8.63671e+06,8.63671e+06,1.008e+07,1.008e+07,1.008e+07,3123.85,3123.85,3123.85,2798.02,2798.02,2798.02,1.05311e+08,1.05311e+08,1.05311e+08,2.30103,2.30103,2.30103,10.7387,10.7387,10.7387
19,2.81517e+06,2.81517e+06,2.81517e+06,3536.67,3536.67,3536.67,3693.73,3693.73,3693.73,8.63779e+06,8.63779e+06,8.63779e+06,1.00803e+07,1.00803e+07,1.00803e+07,3128.68,3128.68,3128.68,2799.92,2799.92,2799.92,1.05319e+08,1.05319e+08,1.05319e+08,2.30499,2.30499,2.30499,10.7461,10.7461,10.7461
20,2.81475e+06,2.81475e+06,2.81475e+06,3539.7,3539.7,3539.7,3694.12,3694.12,3694.12,8.63888e+06,8.63888e+06,8.63888e+06,1.00807e+07,1.00807e+07,1.00807e+07,3131.93,3131.93,3131.93,2800.99,2800.99,2800.99,1.05326e+08,1.05326e+08,1.05326e+08,2.30775,2.30775,2.30775,10.7501,10.7501,10.7501
21,2.81431e+06,2.81431e+06,2.81431e+06,3541.01,3541.01,3541.01,3693.47,3693.47,3693.47,8.63997e+06,8.63997e+06,8.63997e+06,1.0081e+07,1.0081e+07,1.0081e+07,3133.67,3133.67,3133.67,2801.28,2801.28,2801.28,1.05334e+08,1.05334e+08,1.05334e+08,2.30935,2.30935,2.30935,10.751,10.751,10.751
22,2.81388e+06,2.81388e+06,2.81388e+06,3540.72,3540.72,3540.72,3691.85,3691.85,3691.85,8.64106e+06,8.64106e+06,8.64106e+06,1.00813e+07,1.00813e+07,1.00813e+07,3133.99,3133.99,3133.99,2800.84,2800.84,2800.84,1.05342e+08,1.05342e+08,1.05342e+08,2.30988,2.30988,2.30988,10.749,10.749,10.749
23,2.81345e+06,2.81345e+06,2.81345e+06,3538.92,3538.92,3538.92,3689.34,3689.34,3689.34,8.64216e+06,8.64216e+06,8.64216e+06,1.00816e+07,1.00816e+07,1.00816e+07,3132.98,3132.98,3132.98,2799.72,2799.72,2799.72,1.0535e+08,1.0535e+08,1.0535e+08,2.3094,2.3094,2.3094,10.7443,10.7443,10.7443
24,2.81304e+06,2.81304e+06,2.81304e+06,3535.74,3535.74,3535.74,3686.03,3686.03,3686.03,8.64325e+06,8.64325e+06,8.64325e+06,1.00819e+07,1.00819e+07,1.00819e+07,3130.71,3130.71,3130.71,2797.97,2797.97,2797.97,1.05357e+08,1.05357e+08,1.05357e+08,2.30796,2.30796,2.30796,10.737,10.737,10.737
25,2.81266e+06,2.81266e+06,2.81266e+06,3531.28,3531.28,3531.28,3681.97,3681.97,3681.97,8.64433e+06,8.64433e+06,8.64433e+06,1.00822e+07,1.00822e+07,1.00822e+07,3127.29,3127.29,3127.29,2795.64,2795.64,2795.64,1.05365e+08,1.05365e+08,1.05365e+08,2.30565,2.30565,2.30565,10.7275,10.7275,10.7275
26,2.8123e+06,2.8123e+06,2.8123e+06,3525.65,3525.65,3525.65,3677.27,3677.27,3677.27,8.64541e+06,8.64541e+06,8.64541e+06,1.00825e+07,1.00825e+07,1.00825e+07,3122.81,3122.81,3122.81,2792.78,2792.78,2792.78,1.05373e+08,1.05373e+08,1.05373e+08,2.30253,2.30253,2.30253,10.716,10.716,10.716
27,2.81197e+06,2.81197e+06,2.81197e+06,3518.98,3518.98,3518.98,3672,3672,3672,8.64648e+06,8.64648e+06,8.64648e+06,1.00828e+07,1.00828e+07,1.00828e+07,3117.36,3117.36,3117.36,2789.45,2789.45,2789.45,1.0538e+08,1.0538e+08,1.0538e+08,2.29868,2.29868,2.29868,10.7026,10.7026,10.7026
28,2.81169e+06,2.81169e+06,2.81169e+06,3511.38,3511.38,3511.38,3666.25,3666.25,3666.25,8.64754e+06,8.64754e+06,8.64754e+06,1.00831e+07,1.00831e+07,1.00831e+07,3111.06,3111.06,3111.06,2785.72,2785.72,2785.72,1.05388e+08,1.05388e+08,1.05388e+08,2.29417,2.29417,2.29417,10.6876,10.6876,10.6876
29,2.81144e+06,2.81144e+06,2.81144e+06,3503,3503,3503,3660.1,3660.1,3660.1,8.64858e+06,8.64858e+06,8.64858e+06,1.00834e+07,1.00834e+07,1.00834e+07,3104.01,3104.01,3104.01,2781.64,2781.64,2781.64,1.05396e+08,1.05396e+08,1.05396e+08,2.28909,2.28909,2.28909,10.6713,10.6713,10.6713
30,2.81125e+06,2.81125e+06,2.81125e+06,3493.94,3493.94,3493.94,3653.64,3653.64,3653.64,8.64961e+06,8.64961e+06,8.64961e+06,1.00837e+07,1.00837e+07,1.00837e+07,3096.31,3096.31,3096.31,2777.27,2777.27,2777.27,1.05403e+08,1.05403e+08,1.05403e+08,2.28351,2.28351,2.28351,10.6538,10.6538,10.6538
31,2.8111e+06,2.8111e+06,2.8111e+06,3484.34,3484.34,3484.34,3646.96,3646.96,3646.96,8.65063e+06,8.65063e+06,8.65063e+06,1.0084e+07,1.0084e+07,1.0084e+07,3088.08,3088.08,3088.08,2772.69,2772.69,2772.69,1.05411e+08,1.05411e+08,1.05411e+08,2.27752,2.27752,2.27752,10.6355,10.6355,10.6355
32,2.81099e+06,2.81099e+06,2.81099e+06,3474.34,3474.34,3474.34,3640.15,3640.15,3640.15,8.65162e+06,8.65162e+06,8.65162e+06,1.00844e+07,1.00844e+07,1.00844e+07,3079.44,3079.44,3079.44,2767.94,2767.94,2767.94,1.05418e+08,1.05418e+08,1.05418e+08,2.2712,2.2712,2.2712,10.6166,10.6166,10.6166
33,2.81094e+06,2.81094e+06,2.81094e+06,3464.06,3464.06,3464.06,3633.3,3633.3,3633.3,8.6526e+06,8.6526e+06,8.6526e+06,1.00847e+07,1.00847e+07,1.00847e+07,3070.5,3070.5,3070.5,2763.11,2763.11,2763.11,1.05426e+08,1.05426e+08,1.05426e+08,2.26464,2.26464,2.26464,10.5974,10.5974,10.5974
34,2.81095e+06,2.81095e+06,2.81095e+06,3453.62,3453.62,3453.62,3626.49,3626.49,3626.49,8.65357e+06,8.65357e+06,8.65357e+06,1.0085e+07,1.0085e+07,1.0085e+07,3061.37,3061.37,3061.37,2758.26,2758.26,2758.26,1.05433e+08,1.05433e+08,1.05433e+08,2.25792,2.25792,2.25792,10.578,10.578,10.578
35,2.811e+06,2.811e+06,2.811e+06,3443.16,3443.16,3443.16,3619.81,3619.81,3619.81,8.65451e+06,8.65451e+06,8.65451e+06,1.00854e+07,1.00854e+07,1.00854e+07,3052.16,3052.16,3052.16,2753.45,2753.45,2753.45,1.0544e+08,1.0544e+08,1.0544e+08,2.25113,2.25113,2.25113,10.5588,10.5588,10.5588
