time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.94381e+06,4.94381e+06,4.94381e+06,3135.84,3135.84,3135.84,3246.15,3246.15,3246.15,5.06498e+06,5.06498e+06,5.06498e+06,5.41905e+06,5.41905e+06,5.41905e+06,2912.02,2912.02,2912.02,2818.72,2818.72,2818.72,1.11269e+08,1.11269e+08,1.11269e+08,0,0,0,0,0,0
1,4.94699e+06,4.94699e+06,4.94699e+06,3199.28,3199.28,3199.28,3312.41,3312.41,3312.41,5.06513e+06,5.06513e+06,5.06513e+06,5.4192e+06,5.4192e+06,5.4192e+06,2970.18,2970.18,2970.18,2874.29,2874.29,2874.29,1.11265e+08,1.11265e+08,1.11265e+08,9.26741,9.26741,9.26741,4.21846,4.21846,4.21846
2,4.94975e+06,4.94975e+06,4.94975e+06,3268.39,3268.39,3268.39,3383.98,3383.98,3383.98,5.06531e+06,5.06531e+06,5.06531e+06,5.41938e+06,5.41938e+06,5.41938e+06,3032.66,3032.66,3032.66,2934.77,2934.77,2934.77,1.1127e+08,1.1127e+08,1.1127e+08,9.45969,9.45969,9.45969,4.30598,4.30598,4.30598
3,4.95208e+06,4.95208e+06,4.95208e+06,3342.1,3342.1,3342.1,3460.4,3460.4,3460.4,5.0655e+06,5.0655e+06,5.0655e+06,5.41957e+06,5.41957e+06,5.41957e+06,3099.61,3099.61,3099.61,2999.66,2999.66,2999.66,1.11276e+08,1.11276e+08,1.11276e+08,9.66626,9.66626,9.66626,4.40013,4.40013,4.40013
4,4.95393e+06,4.95393e+06,4.95393e+06,3420.24,3420.24,3420.24,3541.51,3541.51,3541.51,5.06572e+06,5.06572e+06,5.06572e+06,5.41979e+06,5.41979e+06,5.41979e+06,3170.91,3170.91,3170.91,3068.84,3068.84,3068.84,1.11282e+08,1.11282e+08,1.11282e+08,9.8864,9.8864,9.8864,4.50058,4.50058,4.50058
5,4.95529e+06,4.95529e+06,4.95529e+06,3502.52,3502.52,3502.52,3626.98,3626.98,3626.98,5.06596e+06,5.06596e+06,5.06596e+06,5.42004e+06,5.42004e+06,5.42004e+06,3246.34,3246.34,3246.34,3142.08,3142.08,3142.08,1.11288e+08,1.11288e+08,1.11288e+08,10.1195,10.1195,10.1195,4.60703,4.60703,4.60703
6,4.95614e+06,4.95614e+06,4.95614e+06,3588.6,3588.6,3588.6,3716.45,3716.45,3716.45,5.06622e+06,5.06622e+06,5.06622e+06,5.42031e+06,5.42031e+06,5.42031e+06,3325.59,3325.59,3325.59,3219.09,3219.09,3219.09,1.11295e+08,1.11295e+08,1.11295e+08,10.3647,10.3647,10.3647,4.71906,4.71906,4.71906
7,4.95645e+06,4.95645e+06,4.95645e+06,3678.03,3678.03,3678.03,3809.44,3809.44,3809.44,5.06651e+06,5.06651e+06,5.06651e+06,5.4206e+06,5.4206e+06,5.4206e+06,3408.32,3408.32,3408.32,3299.49,3299.49,3299.49,1.11303e+08,1.11303e+08,1.11303e+08,10.6208,10.6208,10.6208,4.83615,4.83615,4.83615
8,4.9562e+06,4.9562e+06,4.9562e+06,3770.3,3770.3,3770.3,3905.39,3905.39,3905.39,5.06682e+06,5.06682e+06,5.06682e+06,5.42093e+06,5.42093e+06,5.42093e+06,3494.06,3494.06,3494.06,3382.83,3382.83,3382.83,1.11311e+08,1.11311e+08,1.11311e+08,10.8866,10.8866,10.8866,4.95767,4.95767,4.95767
9,4.95538e+06,4.95538e+06,4.95538e+06,3864.76,3864.76,3864.76,4003.61,4003.61,4003.61,5.06715e+06,5.06715e+06,5.06715e+06,5.42128e+06,5.42128e+06,5.42128e+06,3582.28,3582.28,3582.28,3468.57,3468.57,3468.57,1.11319e+08,1.11319e+08,1.11319e+08,11.1604,11.1604,11.1604,5.08284,5.08284,5.08284
