time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.2346e+06,2.2346e+06,2.2346e+06,3916.29,3916.29,3916.29,3847.6,3847.6,3847.6,3.34303e+06,3.34303e+06,3.34303e+06,3.19326e+06,3.19326e+06,3.19326e+06,3578.34,3578.34,3578.34,3682.82,3682.82,3682.82,1.17923e+08,1.17923e+08,1.17923e+08,0,0,0,0,0,0
1,2.23752e+06,2.23752e+06,2.23752e+06,4007.25,4007.25,4007.25,3937.69,3937.69,3937.69,3.34306e+06,3.34306e+06,3.34306e+06,3.1934e+06,3.1934e+06,3.1934e+06,3659.18,3659.18,3659.18,3764.38,3764.38,3764.38,1.17919e+08,1.17919e+08,1.17919e+08,10.0098,10.0098,10.0098,8.61119,8.61119,8.61119
2,2.23996e+06,2.23996e+06,2.23996e+06,4105.7,4105.7,4105.7,4033.01,4033.01,4033.01,3.34311e+06,3.34311e+06,3.34311e+06,3.19356e+06,3.19356e+06,3.19356e+06,3745.02,3745.02,3745.02,3851.06,3851.06,3851.06,1.17925e+08,1.17925e+08,1.17925e+08,10.2453,10.2453,10.2453,8.81143,8.81143,8.81143
3,2.24189e+06,2.24189e+06,2.24189e+06,4209.15,4209.15,4209.15,4132.05,4132.05,4132.05,3.34318e+06,3.34318e+06,3.34318e+06,3.19373e+06,3.19373e+06,3.19373e+06,3835.94,3835.94,3835.94,3941.95,3941.95,3941.95,1.17931e+08,1.17931e+08,1.17931e+08,10.4955,10.4955,10.4955,9.02188,9.02188,9.02188
4,2.2433e+06,2.2433e+06,2.2433e+06,4316.52,4316.52,4316.52,4233.78,4233.78,4233.78,3.34329e+06,3.34329e+06,3.34329e+06,3.19392e+06,3.19392e+06,3.19392e+06,3931.19,3931.19,3931.19,4036.2,4036.2,4036.2,1.17938e+08,1.17938e+08,1.17938e+08,10.7579,10.7579,10.7579,9.24027,9.24027,9.24027
5,2.24417e+06,2.24417e+06,2.24417e+06,4426.61,4426.61,4426.61,4337.06,4337.06,4337.06,3.34342e+06,3.34342e+06,3.34342e+06,3.19412e+06,3.19412e+06,3.19412e+06,4029.75,4029.75,4029.75,4132.82,4132.82,4132.82,1.17945e+08,1.17945e+08,1.17945e+08,11.0297,11.0297,11.0297,9.46431,9.46431,9.46431
6,2.2445e+06,2.2445e+06,2.2445e+06,4538.11,4538.11,4538.11,4440.63,4440.63,4440.63,3.34359e+06,3.34359e+06,3.34359e+06,3.19432e+06,3.19432e+06,3.19432e+06,4130.51,4130.51,4130.51,4230.68,4230.68,4230.68,1.17952e+08,1.17952e+08,1.17952e+08,11.3079,11.3079,11.3079,9.69145,9.69145,9.69145
7,2.24429e+06,2.24429e+06,2.24429e+06,4649.58,4649.58,4649.58,4543.16,4543.16,4543.16,3.34379e+06,3.34379e+06,3.34379e+06,3.19453e+06,3.19453e+06,3.19453e+06,4232.24,4232.24,4232.24,4328.59,4328.59,4328.59,1.1796e+08,1.1796e+08,1.1796e+08,11.5892,11.5892,11.5892,9.91891,9.91891,9.91891
8,2.24355e+06,2.24355e+06,2.24355e+06,4759.48,4759.48,4759.48,4643.24,4643.24,4643.24,3.34402e+06,3.34402e+06,3.34402e+06,3.19474e+06,3.19474e+06,3.19474e+06,4333.57,4333.57,4333.57,4425.28,4425.28,4425.28,1.17969e+08,1.17969e+08,1.17969e+08,11.8698,11.8698,11.8698,10.1438,10.1438,10.1438
9,2.2423e+06,2.2423e+06,2.2423e+06,4866.19,4866.19,4866.19,4739.41,4739.41,4739.41,3.34429e+06,3.34429e+06,3.34429e+06,3.19495e+06,3.19495e+06,3.19495e+06,4433.09,4433.09,4433.09,4519.39,4519.39,4519.39,1.17978e+08,1.17978e+08,1.17978e+08,12.1458,12.1458,12.1458,10.3628,10.3628,10.3628
