time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,9.01955e+06,9.01955e+06,9.01955e+06,2982.08,2982.08,2982.08,4001.32,4001.32,4001.32,2.18535e+07,2.18535e+07,2.18535e+07,3.33803e+07,3.33803e+07,3.33803e+07,1626.77,1626.77,1626.77,1429.45,1429.45,1429.45,6.2445e+07,6.2445e+07,6.2445e+07,0,0,0,0,0,0
1,9.02232e+06,9.02232e+06,9.02232e+06,3026.58,3026.58,3026.58,4059.31,4059.31,4059.31,2.18545e+07,2.18545e+07,2.18545e+07,3.33819e+07,3.33819e+07,3.33819e+07,1650.97,1650.97,1650.97,1449.7,1449.7,1449.7,6.24395e+07,6.24395e+07,6.24395e+07,6.55874,6.55874,6.55874,3.77984,3.77984,3.77984
2,9.02492e+06,9.02492e+06,9.02492e+06,3052.76,3052.76,3052.76,4090.92,4090.92,4090.92,2.18556e+07,2.18556e+07,2.18556e+07,3.33835e+07,3.33835e+07,3.33835e+07,1664.85,1664.85,1664.85,1460.62,1460.62,1460.62,6.24429e+07,6.24429e+07,6.24429e+07,6.6336,6.6336,6.6336,3.82022,3.82022,3.82022
3,9.02742e+06,9.02742e+06,9.02742e+06,3068.55,3068.55,3068.55,4108.91,4108.91,4108.91,2.18567e+07,2.18567e+07,2.18567e+07,3.33851e+07,3.33851e+07,3.33851e+07,1673.08,1673.08,1673.08,1466.7,1466.7,1466.7,6.24463e+07,6.24463e+07,6.24463e+07,6.67769,6.67769,6.67769,3.84249,3.84249,3.84249
4,9.02986e+06,9.02986e+06,9.02986e+06,3078.7,3078.7,3078.7,4120.07,4120.07,4120.07,2.18578e+07,2.18578e+07,2.18578e+07,3.33868e+07,3.33868e+07,3.33868e+07,1678.24,1678.24,1678.24,1470.36,1470.36,1470.36,6.24497e+07,6.24497e+07,6.24497e+07,6.70484,6.70484,6.70484,3.85555,3.85555,3.85555
5,9.03226e+06,9.03226e+06,9.03226e+06,3085.78,3085.78,3085.78,4127.79,4127.79,4127.79,2.1859e+07,2.1859e+07,2.1859e+07,3.33885e+07,3.33885e+07,3.33885e+07,1681.73,1681.73,1681.73,1472.8,1472.8,1472.8,6.24532e+07,6.24532e+07,6.24532e+07,6.72276,6.72276,6.72276,3.86399,3.86399,3.86399
6,9.03462e+06,9.03462e+06,9.03462e+06,3091.19,3091.19,3091.19,4133.8,4133.8,4133.8,2.18601e+07,2.18601e+07,2.18601e+07,3.33902e+07,3.33902e+07,3.33902e+07,1684.33,1684.33,1684.33,1474.63,1474.63,1474.63,6.24566e+07,6.24566e+07,6.24566e+07,6.73568,6.73568,6.73568,3.87012,3.87012,3.87012
7,9.03695e+06,9.03695e+06,9.03695e+06,3095.7,3095.7,3095.7,4138.98,4138.98,4138.98,2.18613e+07,2.18613e+07,2.18613e+07,3.33919e+07,3.33919e+07,3.33919e+07,1686.44,1686.44,1686.44,1476.18,1476.18,1476.18,6.24601e+07,6.24601e+07,6.24601e+07,6.74591,6.74591,6.74591,3.8751,3.8751,3.8751
8,9.03925e+06,9.03925e+06,9.03925e+06,3099.75,3099.75,3099.75,4143.75,4143.75,4143.75,2.18624e+07,2.18624e+07,2.18624e+07,3.33937e+07,3.33937e+07,3.33937e+07,1688.3,1688.3,1688.3,1477.58,1477.58,1477.58,6.24636e+07,6.24636e+07,6.24636e+07,6.7547,6.7547,6.7547,3.87953,3.87953,3.87953
9,9.04152e+06,9.04152e+06,9.04152e+06,3103.53,3103.53,3103.53,4148.31,4148.31,4148.31,2.18636e+07,2.18636e+07,2.18636e+07,3.33954e+07,3.33954e+07,3.33954e+07,1690.02,1690.02,1690.02,1478.91,1478.91,1478.91,6.24671e+07,6.24671e+07,6.24671e+07,6.76272,6.76272,6.76272,3.88369,3.88369,3.88369
10,9.04377e+06,9.04377e+06,9.04377e+06,3107.17,3107.17,3107.17,4152.76,4152.76,4152.76,2.18648e+07,2.18648e+07,2.18648e+07,3.33971e+07,3.33971e+07,3.33971e+07,1691.66,1691.66,1691.66,1480.2,1480.2,1480.2,6.24707e+07,6.24707e+07,6.24707e+07,6.77033,6.77033,6.77033,3.8877,3.8877,3.8877
11,9.046e+06,9.046e+06,9.046e+06,3110.72,3110.72,3110.72,4157.13,4157.13,4157.13,2.1866e+07,2.1866e+07,2.1866e+07,3.33989e+07,3.33989e+07,3.33989e+07,1693.26,1693.26,1693.26,1481.48,1481.48,1481.48,6.24742e+07,6.24742e+07,6.24742e+07,6.77768,6.77768,6.77768,3.89163,3.89163,3.89163
