index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
225,1.28748,4.7268,4.72831,1.13372,1.11281,0,0,9.84283,9.71853,2.25402,0.189557,0.861655,0.589802,0.328739,-2.68032,-2.6491,0.310701,0.220863,-23133.5
