index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,6.8163e+06,3268.67,3158.98,8.21517e+06,7.72631e+06,2668.25,2742.63,1.03939e+08,0,0,0,0
0,1,6.81892e+06,3326.8,3215.76,8.21551e+06,7.72662e+06,2715.45,2790.89,1.03935e+08,2.0452,6.80023,4.76129,4.80671
0,2,6.82119e+06,3384.59,3271.55,8.21588e+06,7.72695e+06,2761.76,2838.44,1.03941e+08,2.08099,6.91935,0.141033,4.26418
0,3,6.82314e+06,3441.21,3325.96,8.21628e+06,7.72732e+06,2807.25,2884.92,1.03947e+08,2.1162,7.03598,4.89184,7.31409
0,4,6.82475e+06,3496.67,3379.03,8.21672e+06,7.72771e+06,2851.91,2930.36,1.03953e+08,2.15073,7.14985,2.00437,5.39296
0,5,6.82605e+06,3550.91,3430.71,8.21718e+06,7.72812e+06,2895.71,2974.73,1.03959e+08,2.18456,7.26095,1.97533,11.2254
0,6,6.82703e+06,3603.89,3480.99,8.21767e+06,7.72856e+06,2938.61,3018.03,1.03966e+08,2.21767,7.36924,3.5474,8.52309
0,7,6.82771e+06,3655.56,3529.85,8.2182e+06,7.72902e+06,2980.58,3060.23,1.03973e+08,2.25003,7.47469,1.5035,8.11373
0,8,6.82809e+06,3705.9,3577.27,8.21875e+06,7.7295e+06,3021.59,3101.33,1.0398e+08,2.28161,7.57724,4.04586,3.53957
0,9,6.82819e+06,3754.84,3623.23,8.21933e+06,7.73e+06,3061.6,3141.3,1.03987e+08,2.3124,7.67686,1.99791,6.78171
0,10,6.828e+06,3802.34,3667.7,8.21993e+06,7.73052e+06,3100.58,3180.13,1.03995e+08,2.34235,7.7735,4.39312,6.93686
0,11,6.82755e+06,3848.34,3710.65,8.22057e+06,7.73105e+06,3138.48,3217.78,1.04002e+08,2.37144,7.8671,3.15698,5.59968
0,12,6.82684e+06,3892.79,3752.04,8.22122e+06,7.7316e+06,3175.24,3254.23,1.0401e+08,2.39964,7.95759,3.12869,12.0689
0,13,6.82588e+06,3935.62,3791.83,8.22191e+06,7.73217e+06,3210.82,3289.44,1.04019e+08,2.42689,8.04487,3.0135,8.75945
0,14,6.82467e+06,3976.73,3829.96,8.22261e+06,7.73275e+06,3245.14,3323.34,1.04027e+08,2.45316,8.12884,3.21715,9.35135
0,15,6.82324e+06,4016.05,3866.37,8.22334e+06,7.73333e+06,3278.12,3355.9,1.04036e+08,2.47839,8.20937,2.89348,6.64732
0,16,6.82158e+06,4053.48,3900.97,8.22409e+06,7.73393e+06,3309.69,3387.02,1.04045e+08,2.50252,8.2863,3.12638,10.5264
0,17,6.81972e+06,4088.9,3933.69,8.22485e+06,7.73454e+06,3339.75,3416.64,1.04054e+08,2.52548,8.35945,2.40005,9.85501
0,18,6.81766e+06,4122.19,3964.43,8.22564e+06,7.73516e+06,3368.2,3444.68,1.04063e+08,2.54721,8.42863,4.32527,7.56764
0,19,6.81542e+06,4153.24,3993.09,8.22644e+06,7.73579e+06,3394.93,3471.02,1.04072e+08,2.56762,8.49362,2.92189,10.9855
0,20,6.81301e+06,4181.9,4019.56,8.22725e+06,7.73642e+06,3419.81,3495.58,1.04082e+08,2.58663,8.55419,2.76778,7.3751
0,21,6.81045e+06,4208.04,4043.71,8.22808e+06,7.73706e+06,3442.74,3518.24,1.04092e+08,2.60416,8.61007,1.84585,9.58081
0,22,6.80774e+06,4231.52,4065.44,8.22892e+06,7.7377e+06,3463.59,3538.88,1.04102e+08,2.62012,8.66102,2.86197,9.89356
0,23,6.80491e+06,4252.19,4084.61,8.22977e+06,7.73835e+06,3482.23,3557.4,1.04111e+08,2.6344,8.70677,1.42233,12.3758
0,24,6.80197e+06,4269.93,4101.12,8.23063e+06,7.739e+06,3498.54,3573.67,1.04122e+08,2.64693,8.74703,2.29872,10.8138
0,25,6.79895e+06,4284.59,4114.85,8.23149e+06,7.73966e+06,3512.4,3587.59,1.04132e+08,2.65762,8.78156,2.03368,11.1043
0,26,6.79585e+06,4296.06,4125.69,8.23236e+06,7.74031e+06,3523.69,3599.04,1.04142e+08,2.66638,8.81009,2.52154,3.38584
0,27,6.79269e+06,4304.23,4133.54,8.23322e+06,7.74097e+06,3532.32,3607.94,1.04152e+08,2.67315,8.83241,4.67301,14.7832
0,28,6.7895e+06,4309.02,4138.33,8.23409e+06,7.74162e+06,3538.21,3614.19,1.04163e+08,2.67784,8.84829,4.12172,5.89961
0,29,6.7863e+06,4310.35,4140,8.23495e+06,7.74228e+06,3541.27,3617.73,1.04173e+08,2.68041,8.85758,3.20325,15.861
0,30,6.7831e+06,4308.18,4138.5,8.23581e+06,7.74293e+06,3541.45,3618.5,1.04183e+08,2.68083,8.86014,2.58293,10.7423
0,31,6.77993e+06,4302.49,4133.81,8.23666e+06,7.74358e+06,3538.73,3616.47,1.04194e+08,2.67905,8.85589,4.41711,6.5656
0,32,6.7768e+06,4293.29,4125.94,8.2375e+06,7.74422e+06,3533.11,3611.63,1.04204e+08,2.67509,8.8448,3.50058,12.234
0,33,6.77373e+06,4280.64,4114.93,8.23833e+06,7.74487e+06,3524.59,3604,1.04214e+08,2.66894,8.82689,0.0878495,11.5143
0,34,6.77075e+06,4264.59,4100.84,8.23915e+06,7.7455e+06,3513.23,3593.62,1.04225e+08,2.66064,8.80226,1.79157,4.1376
0,35,6.76787e+06,4245.27,4083.77,8.23995e+06,7.74613e+06,3499.1,3580.55,1.04235e+08,2.65024,8.77105,2.91187,10.3213
0,36,6.76511e+06,4222.8,4063.83,8.24073e+06,7.74676e+06,3482.3,3564.88,1.04245e+08,2.63782,8.73348,4.7774,5.72314
0,37,6.76248e+06,4197.36,4041.18,8.2415e+06,7.74737e+06,3462.97,3546.74,1.04255e+08,2.62347,8.68983,5.92384,7.59408
0,38,6.76001e+06,4169.16,4015.99,8.24224e+06,7.74798e+06,3441.26,3526.28,1.04264e+08,2.60729,8.64044,3.12193,10.8881
0,39,6.75771e+06,4138.43,3988.48,8.24296e+06,7.74858e+06,3417.35,3503.65,1.04274e+08,2.58943,8.5857,1.58547,7.67246
0,40,6.75559e+06,4105.4,3958.87,8.24366e+06,7.74917e+06,3391.44,3479.06,1.04283e+08,2.57002,8.52608,4.44148,4.1864
0,41,6.75366e+06,4070.38,3927.4,8.24434e+06,7.74976e+06,3363.75,3452.71,1.04293e+08,2.54924,8.46206,4.05011,7.85862
0,42,6.75194e+06,4033.64,3894.34,8.24499e+06,7.75033e+06,3334.52,3424.84,1.04302e+08,2.52725,8.3942,1.30487,12.5978
0,43,6.75042e+06,3995.5,3859.98,8.24562e+06,7.75089e+06,3304,3395.67,1.0431e+08,2.50425,8.32308,1.61959,13.5713
0,44,6.74913e+06,3956.27,3824.58,8.24622e+06,7.75144e+06,3272.46,3365.47,1.04319e+08,2.48043,8.24929,1.77891,3.15642
0,45,6.74805e+06,3916.27,3788.46,8.24679e+06,7.75198e+06,3240.16,3334.49,1.04327e+08,2.45599,8.17346,3.19451,10.8427
0,46,6.7472e+06,3875.84,3751.91,8.24734e+06,7.75251e+06,3207.36,3302.99,1.04335e+08,2.43112,8.09623,2.81681,9.17325
0,47,6.74658e+06,3835.28,3715.21,8.24786e+06,7.75303e+06,3174.35,3271.23,1.04343e+08,2.40604,8.01823,1.04627,6.97078
0,48,6.74618e+06,3794.92,3678.67,8.24836e+06,7.75353e+06,3141.37,3239.48,1.04351e+08,2.38095,7.94008,0,2.35441
0,49,6.74601e+06,3755.07,3642.55,8.24882e+06,7.75403e+06,3108.69,3207.98,1.04358e+08,2.35603,7.86242,3.77703,10.3431
0,50,6.74605e+06,3716,3607.13,8.24927e+06,7.75451e+06,3076.56,3176.97,1.04365e+08,2.33147,7.78583,1.22908,10.6344
0,51,6.74631e+06,3678.01,3572.67,8.24969e+06,7.75499e+06,3045.21,3146.7,1.04372e+08,2.30746,7.71088,3.58234,12.4967
0,52,6.74677e+06,3641.34,3539.4,8.25008e+06,7.75545e+06,3014.85,3117.36,1.04379e+08,2.28417,7.63812,1.62919,11.7688
0,53,6.74743e+06,3606.23,3507.54,8.25046e+06,7.75591e+06,2985.7,3089.18,1.04385e+08,2.26174,7.56805,2.70031,8.86144
