time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.44713e+07,2.44713e+07,2.44713e+07,3026.31,3026.31,3026.31,2696.96,2696.96,2696.96,1.97442e+07,1.97442e+07,1.97442e+07,1.6494e+07,1.6494e+07,1.6494e+07,1556.11,1556.11,1556.11,1661.46,1661.46,1661.46,6.599e+07,6.599e+07,6.599e+07,0,0,0,0,0,0
1,2.4475e+07,2.4475e+07,2.4475e+07,3085.12,3085.12,3085.12,2750.18,2750.18,2750.18,1.9745e+07,1.9745e+07,1.9745e+07,1.64947e+07,1.64947e+07,1.64947e+07,1586.91,1586.91,1586.91,1693.44,1693.44,1693.44,6.59846e+07,6.59846e+07,6.59846e+07,5.16453,5.16453,5.16453,5.37109,5.37109,5.37109
2,2.44785e+07,2.44785e+07,2.44785e+07,3147.23,3147.23,3147.23,2805.55,2805.55,2805.55,1.97459e+07,1.97459e+07,1.97459e+07,1.64954e+07,1.64954e+07,1.64954e+07,1618.72,1618.72,1618.72,1727.33,1727.33,1727.33,6.5988e+07,6.5988e+07,6.5988e+07,5.26704,5.26704,5.26704,5.47764,5.47764,5.47764
3,2.44816e+07,2.44816e+07,2.44816e+07,3211.9,3211.9,3211.9,2863.14,2863.14,2863.14,1.97469e+07,1.97469e+07,1.97469e+07,1.64962e+07,1.64962e+07,1.64962e+07,1651.84,1651.84,1651.84,1762.64,1762.64,1762.64,6.59916e+07,6.59916e+07,6.59916e+07,5.37404,5.37404,5.37404,5.58879,5.58879,5.58879
4,2.44844e+07,2.44844e+07,2.44844e+07,3279.19,3279.19,3279.19,2923.03,2923.03,2923.03,1.9748e+07,1.9748e+07,1.9748e+07,1.64971e+07,1.64971e+07,1.64971e+07,1686.34,1686.34,1686.34,1799.39,1799.39,1799.39,6.59954e+07,6.59954e+07,6.59954e+07,5.48542,5.48542,5.48542,5.70446,5.70446,5.70446
5,2.44868e+07,2.44868e+07,2.44868e+07,3349.07,3349.07,3349.07,2985.2,2985.2,2985.2,1.97491e+07,1.97491e+07,1.97491e+07,1.6498e+07,1.6498e+07,1.6498e+07,1722.19,1722.19,1722.19,1837.57,1837.57,1837.57,6.59994e+07,6.59994e+07,6.59994e+07,5.60124,5.60124,5.60124,5.82468,5.82468,5.82468
6,2.44889e+07,2.44889e+07,2.44889e+07,3421.52,3421.52,3421.52,3049.65,3049.65,3049.65,1.97503e+07,1.97503e+07,1.97503e+07,1.6499e+07,1.6499e+07,1.6499e+07,1759.39,1759.39,1759.39,1877.19,1877.19,1877.19,6.60036e+07,6.60036e+07,6.60036e+07,5.72145,5.72145,5.72145,5.94944,5.94944,5.94944
7,2.44905e+07,2.44905e+07,2.44905e+07,3496.47,3496.47,3496.47,3116.32,3116.32,3116.32,1.97516e+07,1.97516e+07,1.97516e+07,1.65001e+07,1.65001e+07,1.65001e+07,1797.91,1797.91,1797.91,1918.21,1918.21,1918.21,6.60081e+07,6.60081e+07,6.60081e+07,5.84599,5.84599,5.84599,6.07867,6.07867,6.07867
8,2.44918e+07,2.44918e+07,2.44918e+07,3573.85,3573.85,3573.85,3185.15,3185.15,3185.15,1.9753e+07,1.9753e+07,1.9753e+07,1.65013e+07,1.65013e+07,1.65013e+07,1837.73,1837.73,1837.73,1960.6,1960.6,1960.6,6.60127e+07,6.60127e+07,6.60127e+07,5.97474,5.97474,5.97474,6.21228,6.21228,6.21228
9,2.44926e+07,2.44926e+07,2.44926e+07,3653.56,3653.56,3653.56,3256.06,3256.06,3256.06,1.97545e+07,1.97545e+07,1.97545e+07,1.65025e+07,1.65025e+07,1.65025e+07,1878.77,1878.77,1878.77,2004.31,2004.31,2004.31,6.60176e+07,6.60176e+07,6.60176e+07,6.10756,6.10756,6.10756,6.35012,6.35012,6.35012
10,2.44931e+07,2.44931e+07,2.44931e+07,3735.46,3735.46,3735.46,3328.93,3328.93,3328.93,1.97561e+07,1.97561e+07,1.97561e+07,1.65038e+07,1.65038e+07,1.65038e+07,1920.99,1920.99,1920.99,2049.28,2049.28,2049.28,6.60227e+07,6.60227e+07,6.60227e+07,6.24425,6.24425,6.24425,6.492,6.492,6.492
