index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1131,1.57855,4.55962,4.51004,1.42095,1.38929,0,0,18.5738,19.172,4.02158,0.0569747,0.905036,0.657153,0.0672782,0.971072,1.24691,0.153849,0.173714,-4549.35
