index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
420,1.57167,8.99665,8.94179,0.582584,1.16356,0,0,22.9785,10.2777,2.40486,0.299975,0.676393,0.150045,0.67933,3.44764,3.19868,0.0973886,0.305367,-5026.24
