index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
561,1.15107,3.96392,8.99996,1.6398,7.42266,0,0,0,0,0,0,23.0401,19.8169,2.87895,0.299995,0.600005,0.156716,0.167328,0.79852,3.99253,0.101453,0.479221,0.00248775,0.00390852,-5687.71
