time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.24306e+06,1.24306e+06,1.24306e+06,85879.2,85879.2,85879.2,81888.3,81888.3,81888.3,1.29041e+07,1.29041e+07,1.29041e+07,1.22874e+07,1.22874e+07,1.22874e+07,347643,347643,347643,347688,347688,347688,1.35435e+07,1.35435e+07,1.35435e+07,1.38272e+07,1.38272e+07,1.38272e+07,1.72396e+07,1.72396e+07,1.72396e+07,1.72426e+07,1.72426e+07,1.72426e+07,3.7558e+07,3.7558e+07,3.7558e+07,0,0,0,0,0,0
1,1.23812e+06,1.23812e+06,1.23812e+06,87325.1,87325.1,87325.1,83273,83273,83273,1.28739e+07,1.28739e+07,1.28739e+07,1.22571e+07,1.22571e+07,1.22571e+07,353797,353797,353797,353897,353897,353897,1.35462e+07,1.35462e+07,1.35462e+07,1.38301e+07,1.38301e+07,1.38301e+07,1.72491e+07,1.72491e+07,1.72491e+07,1.72521e+07,1.72521e+07,1.72521e+07,3.75835e+07,3.75835e+07,3.75835e+07,336.54,336.54,336.54,447.544,447.544,447.544
2,1.22887e+06,1.22887e+06,1.22887e+06,87670.8,87670.8,87670.8,83635.5,83635.5,83635.5,1.28348e+07,1.28348e+07,1.28348e+07,1.22185e+07,1.22185e+07,1.22185e+07,356413,356413,356413,356694,356694,356694,1.35518e+07,1.35518e+07,1.35518e+07,1.38359e+07,1.38359e+07,1.38359e+07,1.72708e+07,1.72708e+07,1.72708e+07,1.72741e+07,1.72741e+07,1.72741e+07,3.7618e+07,3.7618e+07,3.7618e+07,340.719,340.719,340.719,453.247,453.247,453.247
3,1.2213e+06,1.2213e+06,1.2213e+06,86978.6,86978.6,86978.6,83034.8,83034.8,83034.8,1.27992e+07,1.27992e+07,1.27992e+07,1.21841e+07,1.21841e+07,1.21841e+07,354885,354885,354885,355442,355442,355442,1.3557e+07,1.3557e+07,1.3557e+07,1.38412e+07,1.38412e+07,1.38412e+07,1.72927e+07,1.72927e+07,1.72927e+07,1.7297e+07,1.7297e+07,1.7297e+07,3.76531e+07,3.76531e+07,3.76531e+07,340.958,340.958,340.958,453.869,453.869,453.869
4,1.21911e+06,1.21911e+06,1.21911e+06,85765.6,85765.6,85765.6,81943.6,81943.6,81943.6,1.27765e+07,1.27765e+07,1.27765e+07,1.21634e+07,1.21634e+07,1.21634e+07,350337,350337,350337,351159,351159,351159,1.35599e+07,1.35599e+07,1.35599e+07,1.38437e+07,1.38437e+07,1.38437e+07,1.73042e+07,1.73042e+07,1.73042e+07,1.73102e+07,1.73102e+07,1.73102e+07,3.76884e+07,3.76884e+07,3.76884e+07,337.737,337.737,337.737,449.95,449.95,449.95
5,1.22301e+06,1.22301e+06,1.22301e+06,84610,84610,84610,80886.1,80886.1,80886.1,1.27705e+07,1.27705e+07,1.27705e+07,1.21599e+07,1.21599e+07,1.21599e+07,344836,344836,344836,345793,345793,345793,1.35595e+07,1.35595e+07,1.35595e+07,1.38427e+07,1.38427e+07,1.38427e+07,1.73003e+07,1.73003e+07,1.73003e+07,1.73085e+07,1.73085e+07,1.73085e+07,3.77228e+07,3.77228e+07,3.77228e+07,332.787,332.787,332.787,443.64,443.64,443.64
6,1.23123e+06,1.23123e+06,1.23123e+06,83932.4,83932.4,83932.4,80241.8,80241.8,80241.8,1.2779e+07,1.2779e+07,1.2779e+07,1.21708e+07,1.21708e+07,1.21708e+07,340387,340387,340387,341275,341275,341275,1.35565e+07,1.35565e+07,1.35565e+07,1.38388e+07,1.38388e+07,1.38388e+07,1.72821e+07,1.72821e+07,1.72821e+07,1.72925e+07,1.72925e+07,1.72925e+07,3.77551e+07,3.77551e+07,3.77551e+07,328.126,328.126,328.126,437.495,437.495,437.495
7,1.24074e+06,1.24074e+06,1.24074e+06,83902.4,83902.4,83902.4,80164,80164,80164,1.2796e+07,1.2796e+07,1.2796e+07,1.21894e+07,1.21894e+07,1.21894e+07,338255,338255,338255,338860,338860,338860,1.35522e+07,1.35522e+07,1.35522e+07,1.38336e+07,1.38336e+07,1.38336e+07,1.72554e+07,1.72554e+07,1.72554e+07,1.72674e+07,1.72674e+07,1.72674e+07,3.77846e+07,3.77846e+07,3.77846e+07,325.271,325.271,325.271,433.472,433.472,433.472
8,1.24846e+06,1.24846e+06,1.24846e+06,84447.2,84447.2,84447.2,80589.7,80589.7,80589.7,1.2814e+07,1.2814e+07,1.2814e+07,1.22078e+07,1.22078e+07,1.22078e+07,338730,338730,338730,338893,338893,338893,1.35482e+07,1.35482e+07,1.35482e+07,1.3829e+07,1.3829e+07,1.3829e+07,1.7228e+07,1.7228e+07,1.7228e+07,1.72405e+07,1.72405e+07,1.72405e+07,3.78108e+07,3.78108e+07,3.78108e+07,324.855,324.855,324.855,432.445,432.445,432.445
9,1.25232e+06,1.25232e+06,1.25232e+06,85316.7,85316.7,85316.7,81301.3,81301.3,81301.3,1.28268e+07,1.28268e+07,1.28268e+07,1.22196e+07,1.22196e+07,1.22196e+07,341228,341228,341228,340894,340894,340894,1.35455e+07,1.35455e+07,1.35455e+07,1.38262e+07,1.38262e+07,1.38262e+07,1.72067e+07,1.72067e+07,1.72067e+07,1.72181e+07,1.72181e+07,1.72181e+07,3.78341e+07,3.78341e+07,3.78341e+07,326.622,326.622,326.622,434.174,434.174,434.174
