index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
456,6.34052,8.86261,3.00738,0.609913,0.536546,0,0,0,0,0,0,15.7878,14.6777,2.229,0.23936,0.600009,0.177269,0.0396122,3.99132,3.95156,11.2692,0.0814636,0.0142944,0.0225647,-4994.33
