index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
308,1.32984,4.79507,4.67762,1.81228,7.99996,0,0,0,0,0,0,29.9528,28.493,2.35043,0.29999,0.600003,0.160313,0.728043,-2.81414,-2.98039,11.9084,0.526946,0.00363785,0.00570947,-5725.97
