time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.02259e+06,1.02259e+06,1.02259e+06,18843.2,18843.2,18843.2,19835.6,19835.6,19835.6,9.22345e+06,9.22345e+06,9.22345e+06,9.72536e+06,9.72536e+06,9.72536e+06,133787,133787,133787,133643,133643,133643,5.56708e+06,5.56708e+06,5.56708e+06,5.4405e+06,5.4405e+06,5.4405e+06,1.44011e+07,1.44011e+07,1.44011e+07,1.43882e+07,1.43882e+07,1.43882e+07,6.66341e+07,6.66341e+07,6.66341e+07,0,0,0,0,0,0
1,1.02328e+06,1.02328e+06,1.02328e+06,19199.6,19199.6,19199.6,20210,20210,20210,9.2141e+06,9.2141e+06,9.2141e+06,9.71596e+06,9.71596e+06,9.71596e+06,136188,136188,136188,136032,136032,136032,5.56793e+06,5.56793e+06,5.56793e+06,5.44133e+06,5.44133e+06,5.44133e+06,1.44056e+07,1.44056e+07,1.44056e+07,1.43926e+07,1.43926e+07,1.43926e+07,6.6636e+07,6.6636e+07,6.6636e+07,143.419,143.419,143.419,53.4975,53.4975,53.4975
2,1.02222e+06,1.02222e+06,1.02222e+06,19507.5,19507.5,19507.5,20531.5,20531.5,20531.5,9.19951e+06,9.19951e+06,9.19951e+06,9.70125e+06,9.70125e+06,9.70125e+06,138253,138253,138253,138069,138069,138069,5.5697e+06,5.5697e+06,5.5697e+06,5.44302e+06,5.44302e+06,5.44302e+06,1.44157e+07,1.44157e+07,1.44157e+07,1.44026e+07,1.44026e+07,1.44026e+07,6.66468e+07,6.66468e+07,6.66468e+07,145.832,145.832,145.832,54.3916,54.3916,54.3916
3,1.01988e+06,1.01988e+06,1.01988e+06,19718.8,19718.8,19718.8,20748.1,20748.1,20748.1,9.18117e+06,9.18117e+06,9.18117e+06,9.68267e+06,9.68267e+06,9.68267e+06,139756,139756,139756,139520,139520,139520,5.57216e+06,5.57216e+06,5.57216e+06,5.44539e+06,5.44539e+06,5.44539e+06,1.44301e+07,1.44301e+07,1.44301e+07,1.44167e+07,1.44167e+07,1.44167e+07,6.6658e+07,6.6658e+07,6.6658e+07,147.752,147.752,147.752,55.0938,55.0938,55.0938
4,1.01684e+06,1.01684e+06,1.01684e+06,19816.1,19816.1,19816.1,20841,20841,20841,9.16097e+06,9.16097e+06,9.16097e+06,9.66206e+06,9.66206e+06,9.66206e+06,140537,140537,140537,140226,140226,140226,5.57503e+06,5.57503e+06,5.57503e+06,5.44817e+06,5.44817e+06,5.44817e+06,1.4447e+07,1.4447e+07,1.4447e+07,1.44333e+07,1.44333e+07,1.44333e+07,6.66697e+07,6.66697e+07,6.66697e+07,148.969,148.969,148.969,55.5234,55.5234,55.5234
5,1.0137e+06,1.0137e+06,1.0137e+06,19797.2,19797.2,19797.2,20808.3,20808.3,20808.3,9.14101e+06,9.14101e+06,9.14101e+06,9.64144e+06,9.64144e+06,9.64144e+06,140528,140528,140528,140123,140123,140123,5.57798e+06,5.57798e+06,5.57798e+06,5.45106e+06,5.45106e+06,5.45106e+06,1.44645e+07,1.44645e+07,1.44645e+07,1.44502e+07,1.44502e+07,1.44502e+07,6.6682e+07,6.6682e+07,6.6682e+07,149.366,149.366,149.366,55.638,55.638,55.638
6,1.01102e+06,1.01102e+06,1.01102e+06,19674.3,19674.3,19674.3,20664.5,20664.5,20664.5,9.12324e+06,9.12324e+06,9.12324e+06,9.62276e+06,9.62276e+06,9.62276e+06,139766,139766,139766,139261,139261,139261,5.58072e+06,5.58072e+06,5.58072e+06,5.45378e+06,5.45378e+06,5.45378e+06,1.44807e+07,1.44807e+07,1.44807e+07,1.44655e+07,1.44655e+07,1.44655e+07,6.66949e+07,6.66949e+07,6.66949e+07,148.933,148.933,148.933,55.4374,55.4374,55.4374
7,1.00926e+06,1.00926e+06,1.00926e+06,19471.7,19471.7,19471.7,20436.8,20436.8,20436.8,9.10928e+06,9.10928e+06,9.10928e+06,9.60766e+06,9.60766e+06,9.60766e+06,138377,138377,138377,137780,137780,137780,5.58298e+06,5.58298e+06,5.58298e+06,5.4561e+06,5.4561e+06,5.4561e+06,1.44936e+07,1.44936e+07,1.44936e+07,1.44775e+07,1.44775e+07,1.44775e+07,6.67082e+07,6.67082e+07,6.67082e+07,147.764,147.764,147.764,54.9623,54.9623,54.9623
8,1.00871e+06,1.00871e+06,1.00871e+06,19220.4,19220.4,19220.4,20160.5,20160.5,20160.5,9.10023e+06,9.10023e+06,9.10023e+06,9.59729e+06,9.59729e+06,9.59729e+06,136554,136554,136554,135889,135889,135889,5.5846e+06,5.5846e+06,5.5846e+06,5.45783e+06,5.45783e+06,5.45783e+06,1.45022e+07,1.45022e+07,1.45022e+07,1.44849e+07,1.44849e+07,1.44849e+07,6.67218e+07,6.67218e+07,6.67218e+07,146.039,146.039,146.039,54.2853,54.2853,54.2853
9,1.00951e+06,1.00951e+06,1.00951e+06,18953.9,18953.9,18953.9,19872.6,19872.6,19872.6,9.09654e+06,9.09654e+06,9.09654e+06,9.59219e+06,9.59219e+06,9.59219e+06,134524,134524,134524,133828,133828,133828,5.58548e+06,5.58548e+06,5.58548e+06,5.45889e+06,5.45889e+06,5.45889e+06,1.45057e+07,1.45057e+07,1.45057e+07,1.44871e+07,1.44871e+07,1.44871e+07,6.67355e+07,6.67355e+07,6.67355e+07,143.983,143.983,143.983,53.4973,53.4973,53.4973
