index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
319,2.10989,3.13066,8.08686,0.666258,0.629551,0,0,0,0,0,0,29.9845,22.4412,1.4907,0.299969,0.600004,0.121409,0.0967885,-3.34513,3.99653,0.153739,0.31138,0.00340955,0.00590159,-5410.16
